2026 Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H6170 ,Local CCP ,CHAMPION HEALTH PLAN OF CALIFORNIA INC ,Champion Heath Plan ,"Champion Health Plans-USA, LLC. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,1,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,3,3,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H6200 ,Local CCP ,"ESSENCE HEALTHCARE PPO, INC. ",Essence Healthcare ,Lumeris Group Holdings Corporation ,5,5,4,Plan too new to be measured ,Plan too new to be measured ,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,5,4,5,4,1,4,4,3,4,3,4,4,3,3,2,2,3,4,3,3,5,4,3,4,4,3,2,1,1,5,2,4,4,4,3
H6202 ,Local CCP ,NEXTBLUE OF NORTH DAKOTA INSURANCE COMPANY ,NextBlue of North Dakota ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,4,5,4,4,5,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,4,3,4,3,1,4,3,3,3,3,2,4,3,4,4,4,5,5,5,1,5,2,4,5,5,5,3,3,5,5,3,4,4,4,1
H6224 ,Local CCP ,HIGHMARK HEALTH OPTIONS WEST VIRGINIA INC. ,Highmark Blue Cross Blue Shield ,Highmark Health ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6237 ,Local CCP ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,Regence BlueCross BlueShield of Oregon ,"Cambia Health Solutions, Inc. ",4,5,3,3,1,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,5,4,4,3,2,5,4,5,4,5,3,1,1,3,1,1,Not enough data available ,5,4,3,5,3,5,5,5,4,4,2,3,5,3,4,4,2,3
H6248 ,Local CCP ,COMMUNITY HEALTH GROUP ,Community Health Group ,Community Health Group ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,1,2,2,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,3,4,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,4,1,1,2,Not enough data available ,Not enough data available
H6309 ,Local CCP ,HEALTHPARTNERS INSURANCE COMPANY ,HealthPartners ,"HealthPartners, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6316 ,Local CCP ,"MISSOURI CARE, INCORPORATED ",Healthy Blue ,"Elevance Health, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,5,5,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H6322 ,Local CCP ,"MCLAREN HEALTH PLAN, INC. ",McLaren Medicare ,McLaren Health Care Corporation ,3,2,2,Plan too new to be measured ,Plan too new to be measured ,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,2,2,2,4,2,4,2,3,2,1,3,3,2,3,3,3,2,3,4,3,5,2,3,3,3,4,3,4,3,5,2,2,2,2,2
H6341 ,Local CCP ,"AMERIHEALTH MICHIGAN, INC. ",AmeriHealth Caritas VIP Care ,"Independence Health Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6345 ,Local CCP ,"PRUITTHEALTH PREMIER NORTH CAROLINA, LLC ",PruittHealth Premier ,"UNICO Services, Inc. ",Not enough data available ,5,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,5,5,5,Not enough data available ,No data available ,5,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,1,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,4,4,Not enough data available ,Not enough data available ,4,Plan too small to be measured ,Plan too small to be measured ,5,3,5,5,5,5
H6348 ,Local CCP ,COORDINATED CARE CORPORATION ,Wellcare By Allwell ,Centene Corporation ,1,2,2,Not enough data available ,Not enough data available ,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,1,2,3,3,2,Not enough data available ,3,2,3,2,2,4,4,2,3,2,5,2,3,4,Not enough data available ,Not enough data available ,5,5,2,3,3,3,4,5,4,3,4,3,3
H6351 ,Local CCP ,"LIBERTY ADVANTAGE, LLC ",Liberty Medicare Advantage ,Liberty Healthcare Insurance ,Not enough data available ,5,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,1,5,5,Not enough data available ,3,2,3,Not enough data available ,No data available ,No data available ,5,No data available ,Not enough data available ,5,1,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,3,5,Not enough data available ,Not enough data available ,Not enough data available ,3,3,3,5,4,Plan too small to be measured ,Plan too small to be measured ,5,3,4,5,5,5
H6368 ,Local CCP ,"ELITE HEALTH PLAN, INC. ","Elite Health Plan, Inc. ","Elite Health Systems, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6378 ,Local CCP ,AMERIHEALTH CARITAS FLORIDA INC ,AmeriHealth Caritas VIP Care (HMO-D-SNP) ,"Independence Health Group, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,3,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,4,4,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available
H6379 ,Local CCP ,"CLEAR SPRING HEALTH (CO), INC. ",Clear Spring Health ,Group 1001 ,3,3,2,Plan too small to be measured ,Plan too small to be measured ,2,5,Not enough data available ,Not enough data available ,Not enough data available ,3,3,3,4,1,Not enough data available ,4,No data available ,Not enough data available ,2,3,1,Not enough data available ,1,1,1,3,2,2,Not enough data available ,Not enough data available ,Not enough data available ,4,4,2,2,Not enough data available ,1,Not enough data available ,5,4,5,4,4,1
H6396 ,Local CCP ,"CARESOURCE OHIO, INC. ",CareSource MyCare Ohio (HMO D-SNP) ,CareSource ,3,3,2,Not enough data available ,Not enough data available ,2,4,5,4,Not enough data available ,3,3,2,4,2,Not enough data available ,4,3,4,3,2,5,5,4,4,5,5,4,4,5,Not enough data available ,Not enough data available ,5,5,4,4,3,5,4,5,5,4,4,4,4
H6399 ,Local CCP ,AETNA BETTER HEALTH INC. (NJ) ,Aetna Better Health of New Jersey ,CVS Health Corporation ,2,2,2,Not enough data available ,Not enough data available ,3,2,5,3,Not enough data available ,2,2,2,3,4,Not enough data available ,5,1,2,2,3,3,Not enough data available ,3,3,3,Not enough data available ,2,5,5,2,5,4,5,2,5,3,3,3,5,3,2,2,5,3
H6453 ,Local CCP ,"HMO LOUISIANA, INC. ",Blue Cross and Blue Shield of Louisiana ,Louisiana Health Service & Indemnity Company ,4,5,2,3,3,2,4,4,4,3,4,4,3,4,2,3,4,2,2,4,2,5,5,5,5,5,5,5,4,4,3,2,4,4,5,4,4,5,5,4,3,4,4,5,2
H6474 ,Local CCP ,RENAL PAYER SOLUTIONS INC ,Champion Health Plan ,"Champion Health Plans-USA, LLC. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,1,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,3,3,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H6515 ,Local CCP ,"MOLINA HEALTHCARE OF TEXAS, INC. ","Molina Healthcare of Texas, Inc. ","Molina Healthcare, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6529 ,Local CCP ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ",MyTruAdvantage ,"SIHO Holding, Inc. ",4,4,5,3,4,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,1,3,1,4,3,1,4,No data available ,No data available ,4,No data available ,4,5,5,5,5,5,3,Not enough data available ,3,Not enough data available ,Not enough data available ,3,3,3,Not enough data available ,3,5,4,4,2,3,3,2,2
H6545 ,Local CCP ,"Devoted Health Insurance Company of Illinois, Inc. ",Devoted Health ,"Devoted Health, Inc. ",Not enough data available ,5,4,Plan too new to be measured ,Plan too new to be measured ,4,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,4,5,5,5,2,4,5,4,4,4,4,2,1,4,2,3,2,4,1,3,5,2,4,5,4,1,1,1,1,5,4,5,5,4,4
H6550 ,Local CCP ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Wellcare By Allwell ,Centene Corporation ,1,2,1,Not enough data available ,Not enough data available ,2,4,3,3,Not enough data available ,2,2,2,3,3,Not enough data available ,3,2,2,2,2,4,4,1,2,2,3,2,2,3,Not enough data available ,Not enough data available ,5,5,2,2,4,3,3,5,5,3,4,4,3
H6566 ,Local CCP ,LAGNIAPPE ADVANTAGE INSURANCE COMPANY ,Lagniappe Advantage ,"Curana Health Holdings, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6586 ,Local CCP ,"DEVOTED HEALTH INSURANCE COMPANY OF ARIZONA, INC. ",Devoted Health ,"Devoted Health, Inc. ",Not enough data available ,4,1,Plan too new to be measured ,Plan too new to be measured ,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,4,4,5,1,2,5,No data available ,Not enough data available ,3,5,1,1,5,1,2,1,3,1,Not enough data available ,5,2,4,5,3,1,3,1,2,5,4,4,4,4,2
H6595 ,Local CCP ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",2,2,1,Not enough data available ,Not enough data available ,1,4,4,4,2,3,3,2,2,3,1,3,1,4,2,2,5,5,5,4,5,4,4,2,3,4,4,5,5,4,2,5,5,5,5,3,2,2,3,3
H6622 ,Local CCP ,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP ,Humana ,Humana Inc. ,3,4,3,4,5,3,4,4,4,3,4,4,4,4,2,2,5,3,4,4,2,2,4,2,4,2,4,4,3,4,4,4,5,5,4,3,4,4,4,1,3,3,3,3,3
H6652 ,Local CCP ,"AMERICAN HEALTH PLAN OF FL, INC. ",American Health Advantage of Florida ,Mitchell Family Office ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Plan too small to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,3,4,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not required to report ,Not enough data available
H6672 ,Local CCP ,"CLEAR SPRING HEALTH (GA), INC. ",Clear Spring Health ,Group 1001 ,Not enough data available ,3,1,Plan too small to be measured ,Plan too small to be measured ,3,5,3,5,Not enough data available ,2,2,2,4,Not enough data available ,Not enough data available ,4,No data available ,Not enough data available ,2,Not enough data available ,1,Not enough data available ,1,1,1,Not enough data available ,1,1,Not enough data available ,Not enough data available ,Not enough data available ,4,4,1,1,Not enough data available ,1,Not enough data available ,5,1,3,2,5,2
H6706 ,Local CCP ,"UnitedHealthcare Benefits of Texas, Inc. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,5,5,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,5,2,2,2,Not enough data available ,Not enough data available
H6723 ,Local CCP ,MEDICAL MUTUAL OF OHIO ,Medical Mutual of Ohio ,MEDICAL MUTUAL OF OHIO ,4,5,4,4,4,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,3,4,3,4,2,2,4,1,3,3,3,5,5,5,5,5,4,5,5,5,4,3,3,4,5,5,3,5,5,5,3,4,4,3,3
H6743 ,Local CCP ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,ATRIO Health Plans ,2,2,1,3,3,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,1,1,2,2,1,2,3,1,4,1,1,1,2,2,3,2,1,3,5,5,1,5,1,3,4,5,5,3,3,4,4,1,2,2,3,1
H6765 ,Local CCP ,AMERICAN HEALTH PLAN OF IOWA INC ,Iowa Health Advantage ,Mitchell Family Office ,Not enough data available ,1,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,No data available ,5,5,5,Not enough data available ,2,4,2,5,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,5,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,4,5,Not enough data available ,Not enough data available ,Not enough data available ,3,4,4,5,4,Plan too small to be measured ,Plan too small to be measured ,5,5,4,5,5,3
H6776 ,Local CCP ,"ELDERSERVE HEALTH, INC. ",RiverSpring Health Plans ,RiverSpring Living Holding Corp. ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,4,2,4,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,5,4,Not enough data available ,Not enough data available ,3,Plan too small to be measured ,Plan too small to be measured ,5,3,2,2,4,Not enough data available
H6813 ,Local CCP ,DEVOTED HEALTH INSURANCE COMPANY OF TEXAS INC ,Devoted Health ,"Devoted Health, Inc. ",Not enough data available ,3,2,Plan too new to be measured ,Plan too new to be measured ,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,3,4,4,Not enough data available ,Not enough data available ,5,No data available ,Not enough data available ,3,3,2,1,5,4,4,1,3,2,Not enough data available ,5,3,4,5,3,2,3,4,1,5,3,4,3,4,3
H6815 ,Local CCP ,"HEALTH NET HEALTH PLAN OF OREGON, INC. ",Wellcare By Health Net ,Centene Corporation ,2,3,3,1,4,3,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,2,3,3,3,2,2,3,4,3,3,3,1,2,2,2,2,1,1,4,3,3,Not enough data available ,Not enough data available ,5,5,4,3,4,1,3,5,3,3,4,3,2
H6824 ,Local CCP ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6832 ,Local CCP ,"ALIGN SENIOR CARE MI, LLC ",Align Senior Care ,"Curana Health Holdings, LLC ",Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,5,5,5,Not enough data available ,1,1,1,Not enough data available ,No data available ,No data available ,1,No data available ,Not enough data available ,1,4,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,4,4,Not enough data available ,Not enough data available ,Not enough data available ,3,5,4,4,1,Plan too small to be measured ,Plan too small to be measured ,5,1,1,1,4,3
H6847 ,Local CCP ,"Mass General Brigham Health Plan, Inc. ",Mass General Brigham Health Plan ,Mass General Brigham Incorporated ,Not enough data available ,5,5,Plan too new to be measured ,Plan too new to be measured ,5,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,3,5,3,4,Not enough data available ,Not enough data available ,5,No data available ,Not enough data available ,5,Not enough data available ,2,2,3,4,4,4,Not enough data available ,Not enough data available ,Not enough data available ,2,2,4,4,Not enough data available ,Not enough data available ,Not enough data available ,3,Not enough data available ,4,2,5,4,4,5
H6851 ,Local CCP ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ",WellSense Health Plan ,"BMC Health System, Inc. ",1,2,2,Plan too new to be measured ,Plan too new to be measured ,2,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,2,4,2,5,Not enough data available ,Not enough data available ,4,No data available ,1,3,2,2,2,3,3,3,Not enough data available ,3,4,5,Not enough data available ,Not enough data available ,3,3,3,4,3,3,2,5,4,3,3,3,1
