Project ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,CD,SD,Community,Geo Code,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
1557,373844,2019,PSH,PATH Ventures,Vermont Villas,16304 S. VERMONT AVE.,LOS ANGELES,CA,90247,4,15,2,HARBOR GATEWAY,62118,C,,,0,0,75,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,0,75,0,0,1,0,0,0,,,0,0,74,75,0.99
1223,373852,2019,PSH,PATH Ventures,Villas at Gower,1726 N. GOWER ST.,LOS ANGELES,CA,90028,4,13,3,HOLLYWOOD,62118,C,,,25,8,62,0,0,0,0,0,0,24,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,87,25,62,0,1,1,0,0,0,,,0,0,87,87,1.0
1556,373849,2019,PSH,PATH Ventures,Villas Del Rey,11738 W. COURTLEIGH DR.,LOS ANGELES,CA,90004,5,11,2,MAR VISTA,62118,C,,,0,0,23,0,0,0,0,0,0,18,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,0,23,0,0,1,0,0,0,,,0,0,23,23,1.0
1672,373856,2019,PSH,PATH Ventures,Winnetka Village,20750 SHERMAN WAY,LOS ANGELES,CA,91606,2,3,3,WINNETKA,62118,C,,,0,0,62,0,0,0,0,0,0,18,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,0,62,0,0,1,0,0,0,,,0,0,59,62,0.95
3318,375039,2019,ES,Pathways Sober Living Inc.,Pathways V Sober Living,918 N. AZUSA AVE.,AZUSA,CA,91702,3,0,1,AZUSA,69037,C,Facility-based beds,,0,0,19,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,19,0,0,0,0,0,0,0,0,,,0,0,18,19,0.95
3319,375040,2019,ES,Pathways Sober Living Inc.,Pathways VIII Sober Living,347 E. BADILLO ST.,COVINA,CA,91723,3,0,5,COVINA,69037,C,Facility-based beds,,0,0,17,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,0,0,0,0,0,0,0,0,,,0,0,15,17,0.88
2275,374772,2019,PSH,Penny Lane Centers,CA0433 Penny Lane Permanent Housing Program,8906 COLUMBUS ST.,NORTH HILLS,CA,91343,2,7,3,NORTH HILLS,62118,C,,,12,6,2,0,0,12,11,0,2,2,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,14,12,2,0,1,1,0,0,0,,,0,0,12,14,0.86
1425,374774,2019,TH,Penny Lane Centers,Cedar Ridge Transitional Housing,2131 AVE. J-8,LANCASTER,CA,93534,1,0,5,LANCASTER,61914,C,,,0,0,7,0,0,0,0,0,7,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,0,7,0,0,1,0,0,0,,,0,0,6,7,0.86
2273,374775,2019,TH,Penny Lane Centers,Columbus Project,15257 ACRE ST.,NORTH HILLS,CA,91343,2,6,3,NORTH HILLS,62118,C,,,2,1,21,0,0,2,0,0,21,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,2,21,0,1,1,0,0,0,,,0,0,11,23,0.48
1853,374911,2019,TH,Penny Lane Centers,ILP SPA 1 Lancaster - Amargosa,2111 E. AVE.,LANCASTER,CA,93534,1,0,5,UNINCORPORATED NORTH LANCASTER,61914,C,,,0,0,6,0,0,0,0,0,6,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,0,6,0,0,1,0,0,0,,,0,0,1,6,0.17
1852,374915,2019,TH,Penny Lane Centers,ILP SPA 1 Lancaster - Antelope,44248 CEDAR AVE.,LANCASTER,CA,93534,1,0,5,LANCASTER,61914,C,,,0,0,18,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,18,0,18,0,0,1,0,0,0,,,0,0,6,18,0.33
3057,374918,2019,PSH,Penny Lane Centers,Mid-Celis Apartments,1422 SAN FERNANDO RD.,SAN FERNANDO,CA,91340,2,0,3,SAN FERNANDO,62118,C,,,55,13,7,0,0,55,0,0,7,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,0,0,0,0,0,0,0,0,,,0,0,60,62,0.97
1426,374919,2019,TH,Penny Lane Centers,Moon Light Transitional Housing Program,12381 OSBORNE ST.,PACOIMA,CA,91331,2,7,3,PACOIMA,62118,C,,,12,4,4,0,0,12,0,0,4,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,12,4,0,1,1,0,0,0,,,0,0,16,16,1.0
3065,374921,2019,PSH,Penny Lane Centers,Moon Light Villas,CONFIDENTIAL,CONFIDENTIAL,CA,91331,2,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,47,14,3,0,0,47,0,0,3,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,0,0,0,0,0,0,0,0,,,0,0,50,50,1.0
2030,374924,2019,TH,Penny Lane Centers,Rayen Transitional Housing,15260 RAYEN ST.,NORTH HILLS,CA,91343,2,6,3,NORTH HILLS,62118,C,,,0,0,17,0,0,0,0,0,17,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,0,17,0,0,1,0,0,0,,,0,0,13,17,0.76
1576,373985,2019,PSH,People Assisting the Homeless (PATH),CA1343 PATH Gateway Connections,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,,,0,0,38,0,0,0,0,0,0,38,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,38,0,38,0,0,1,0,0,0,,,0,0,32,38,0.84
2865,374221,2019,PSH,People Assisting the Homeless (PATH),Casa Carmen,1800 W. 11TH ST.,LOS ANGELES,CA,90006,4,1,1,PICO-UNION,62118,U,,,0,0,24,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,0,0,0,0,0,0,0,0,,,0,0,0,24,0.0
2714,374027,2019,RRH,People Assisting the Homeless (PATH),CDC Bringing Families Home SPA 4,3323 W. WASHINGTON BLVD.,LOS ANGELES,CA,90018,4,10,2,VICTORIA PARK,62118,C,,,36,7,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36,36,0,0,1,0,0,0,0,,,0,0,36,36,1.0
2713,374025,2019,RRH,People Assisting the Homeless (PATH),CDC Bringing Families Home SPA 7,CONFIDENTIAL,CONFIDENTIAL,CA,90602,7,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,64074,C,,,24,8,1,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,24,1,0,1,1,0,0,0,,,0,0,25,25,1.0
3242,374039,2019,ES,People Assisting the Homeless (PATH),CES Bridge Housing Casa Azul,1920 W. 3RD ST.,LOS ANGELES,CA,90057,4,1,1,WESTLAKE,62118,U,Facility-based beds,,13,5,28,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,0,0,0,0,0,0,0,0,,,0,0,0,41,0.0
1493,373960,2019,ES,People Assisting the Homeless (PATH),CES Bridge Housing Hollywood Reserved,340 N. MADISON AVE.,LOS ANGELES,CA,90028,4,13,2,SILVERLAKE,62118,C,Facility-based beds,,0,0,30,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,0,1,0,0,0,,,0,0,2,30,0.07
2565,373968,2019,ES,People Assisting the Homeless (PATH),CES Bridge Housing Program Los Angeles,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,Facility-based beds,,0,0,19,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,19,0,19,0,0,1,0,0,0,,,0,0,13,19,0.68
3291,376327,2019,ES,People Assisting the Homeless (PATH),CES Bridge Housing Schrader SPA 4,1533 SCHRADER BLVD.,LOS ANGELES,CA,90028,4,13,3,HOLLYWOOD,62118,U,Facility-based beds,,0,0,70,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,0,0,0,0,0,0,0,0,,,0,0,0,70,0.0
2967,374034,2019,ES,People Assisting the Homeless (PATH),CES Bridge Housing YWCA,1215 LODI PLACE.,LOS ANGELES,CA,90038,4,13,3,HOLLYWOOD,62118,C,Facility-based beds,,0,0,64,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,0,64,0,0,1,0,0,0,,,0,0,29,64,0.45
1494,376325,2019,ES,People Assisting the Homeless (PATH),CES Crisis Housing Program Los Angeles,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,Facility-based beds,,0,0,39,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,0,39,0,0,1,0,0,0,,,0,0,25,39,0.64
1983,373987,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 4,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,,,0,0,14,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,14,0,14,0,0,1,0,0,0,,,0,0,14,14,1.0
1988,373998,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 5,2346 COTNER AVE.,LOS ANGELES,CA,90064,5,5,3,WEST LOS ANGELES,62118,C,,,0,0,61,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,0,61,0,0,1,0,0,0,,,0,0,61,61,1.0
1989,374003,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7,12426 WHITTIER BLVD.,WHITTIER,CA,90602,7,0,4,WHITTIER,64074,C,,,0,0,68,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,0,68,0,0,1,0,0,0,,,0,0,68,68,1.0
2842,374030,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7 Helpline Youth,4055 E. OLYMPIC BLVD.,LOS ANGELES,CA,90023,7,0,1,UNINCORPORATED EAST LOS ANGELES,62118,C,,,0,0,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,3,0,3,0,0,1,0,0,0,,,0,0,3,3,1.0
2844,374033,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 7 Whittier First Day,12426 WHITTIER BLVD.,WHITTIER,CA,90602,7,0,4,WHITTIER,64074,C,,,0,0,6,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,6,0,6,0,0,1,0,0,0,,,0,0,6,6,1.0
1984,374990,2019,RRH,People Assisting the Homeless (PATH),CES RRH Individuals SPA 8,0,SAN PEDRO,CA,90731,8,,,,62118,C,,,0,0,69,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,69,0,69,0,0,1,0,0,0,,,0,0,69,69,1.0
2291,374011,2019,OPH,People Assisting the Homeless (PATH),HACLA Section 8 Homeless Program,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,,,0,0,114,0,0,0,0,0,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,114,0,114,0,0,1,0,0,0,,,0,0,114,114,1.0
1336,373924,2019,OPH,People Assisting the Homeless (PATH),HACLA Tenant Based Supportive Housing TBSH,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,,,0,0,51,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,0,51,0,0,1,0,0,0,,,0,0,28,51,0.55
1285,373894,2019,PSH,People Assisting the Homeless (PATH),Housing for Health,340 N. MADISON AVE.,LOS ANGELES,CA,90004,4,13,2,SILVERLAKE,62118,C,,,0,0,313,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,313,0,313,0,0,1,0,0,0,,,0,0,311,313,0.99
2404,374014,2019,ES,People Assisting the Homeless (PATH),PAT FSC Crisis Housing,3323 W. WASHINGTON BLVD.,LOS ANGELES,CA,90018,4,10,2,VICTORIA PARK,62118,C,Voucher beds,,249,70,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,252,249,3,0,1,1,0,0,0,,,0,0,252,252,1.0
1343,373931,2019,RRH,People Assisting the Homeless (PATH),PAT FSC Rapid Re-Housing,3323 W. WASHINGTON BLVD.,LOS ANGELES,CA,90018,4,10,2,VICTORIA PARK,62118,C,,,222,68,14,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,236,222,14,0,1,1,0,0,0,,,0,0,236,236,1.0
1360,373940,2019,RRH,People Assisting the Homeless (PATH),SSVF RRH,5627 FERNWOOD AVE.,LOS ANGELES,CA,90028,4,13,3,HOLLYWOOD,62118,C,,,14,4,74,0,14,0,0,74,0,0,0,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,88,14,74,0,1,1,0,0,0,,,0,0,88,88,1.0
1513,373975,2019,ES,People Assisting the Homeless (PATH),WLA Harm Reduction,2346 COTNER AVE.,LOS ANGELES,CA,90064,5,5,3,WEST LOS ANGELES,62118,C,Facility-based beds,,0,0,30,0,0,0,0,30,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,0,1,0,0,0,,,0,0,30,30,1.0
3067,372646,2019,PSH,Pilipino Workers Center Of Southern California,Larry Itliong Village,153 GLENDALE BLVD.,LOS ANGELES,CA,90026,4,13,1,HISTORIC FILIPINOTOWN,62118,C,,,87,23,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,109,0,0,0,0,0,0,0,0,,,0,0,109,109,1.0
2433,374943,2019,PSH,Project New Hope,CA0444 Hoover & Nyumba Apartments,CONFIDENTIAL,CONFIDENTIAL,CA,90006,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,43,0,0,0,0,0,0,43,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,43,0,43,0,0,1,0,0,0,,,0,0,42,43,0.98
2432,374940,2019,PSH,Project New Hope,CA0445 Norlin Lockwood,CONFIDENTIAL,CONFIDENTIAL,CA,90044,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,30,0,0,0,0,0,0,30,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,30,0,30,0,0,1,0,0,0,,,0,0,28,30,0.93
2072,374937,2019,PSH,Project New Hope,CA0450 Ready Willing and Able Program SPA 6 & 4,CONFIDENTIAL,CONFIDENTIAL,CA,90026,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,145,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,145,0,145,0,0,1,0,0,0,,,0,0,157,145,1.08
2181,374938,2019,PSH,Project New Hope,CA0921 Tripp House,1130 S. PALOS VERDES ST.,SAN PEDRO,CA,90731,8,15,4,SAN PEDRO,62118,C,,,0,0,5,0,0,0,0,0,0,5,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,5,0,5,0,0,1,0,0,0,,,0,0,5,5,1.0
1420,374934,2019,PSH,Project New Hope,Knob Hill Apartments,CONFIDENTIAL,CONFIDENTIAL,CA,90057,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,38,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,0,38,0,0,1,0,0,0,,,0,0,39,38,1.03
3158,374946,2019,TH,Project New Hope,Residential Care Facilities for the Chronically Ill,CONFIDENTIAL,CONFIDENTIAL,CA,90026,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,11,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11,0,0,0,0,0,0,0,0,,,0,0,11,11,1.0
3161,374948,2019,TH,Project New Hope,Transitional Residential Care Facility,CONFIDENTIAL,CONFIDENTIAL,CA,90026,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,10,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0,0,0,0,0,0,0,0,,,0,0,10,10,1.0
2125,373560,2019,PSH,Prototypes,CA0435 S. Mark Taper Permanent Housing - Supportive Services,837 E. ARROW HWY.,POMONA,CA,91767,3,0,1,POMONA,62850,C,,,50,10,0,0,0,0,42,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,50,50,0,0,1,0,0,0,0,,,0,0,22,50,0.44
3270,373567,2019,ES,Prototypes,DHS Interim Housing,837 E. ARROW HWY.,POMONA,CA,91767,3,0,1,POMONA,62850,C,Facility-based beds,,0,0,16,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,0,16,0,0,1,0,0,0,,,0,0,16,16,1.0
3271,373569,2019,ES,Prototypes,DHS Interim Housing Short Term,837 E. ARROW HWY.,POMONA,CA,91767,3,0,1,POMONA,62850,C,Facility-based beds,,0,0,5,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,0,5,0,0,1,0,0,0,,,0,0,5,5,1.0
3269,373562,2019,ES,Prototypes,DPH Interim Housing RBH - SAPC,651 ALVARADO ST.,POMONA,CA,91767,3,0,1,POMONA,62850,C,Facility-based beds,,0,0,4,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,0,4,0,0,1,0,0,0,,,0,0,4,4,1.0
2084,371246,2019,ES,Proyecto Pastoral,CES Crisis Housing Program Guadalupe,171 S. GLESS ST.,LOS ANGELES,CA,90033,4,14,1,WHOLESALE DISTRICT,62118,C,Facility-based beds,,0,0,45,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,0,45,0,0,1,0,0,0,,,0,0,40,45,0.89
1485,371241,2019,ES,Proyecto Pastoral,Womens Shelter Program,135 N. MISSION RD.,LOS ANGELES,CA,90033,4,14,1,WHOLESALE DISTRICT,62118,C,Facility-based beds,,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,15,0,0,1,0,0,0,,,0,0,14,15,0.93
3046,374941,2019,OPH,Rainbow Services,HACLA Section 8 Homeless Program,CONFIDENTIAL,CONFIDENTIAL,CA,90731,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,DV,3,1,0,0,0,0,0,0,0,0,0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,0,0,0,0,0,0,0,0,,,0,0,3,3,1.0
3031,374939,2019,ES,Rainbow Services,Rainbow House Emergency Shelter,CONFIDENTIAL,CONFIDENTIAL,CA,90731,8,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,Facility-based beds,DV,21,7,2,0,0,0,0,0,0,0,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,0,0,0,0,0,0,0,0,,,0,0,18,23,0.78
