user_id,plan_type,signup_cohort,interaction_date,model_fired,suggestion_surfaced,user_accepted,ground_truth_correct,confidence_score,suggestion_category,time_to_decision_sec,outcome_value
C01685,free,W11,2025-05-18,True,True,True,True,0.9191,documentation_gap,15.4,50.09
C01685,free,W11,2025-05-30,True,True,True,True,0.9058,coding_recommendation,8.2,181.68
C01685,free,W11,2025-05-29,False,False,False,,,,,0.0
C01686,basic,W05,2025-04-07,True,True,True,True,0.8814,diagnosis_suggestion,49.0,96.7
C01686,basic,W05,2025-03-15,True,True,True,True,0.6535,documentation_gap,8.7,32.73
C01686,basic,W05,2025-02-09,True,True,True,True,0.8127,documentation_gap,15.8,49.4
C01687,free,W07,2025-02-15,True,True,False,True,0.7115,diagnosis_suggestion,11.3,0.0
C01687,free,W07,2025-03-04,False,False,False,,,,,0.0
C01687,free,W07,2025-02-12,False,False,False,,,,,0.0
C01688,pro,W11,2025-03-22,True,True,True,True,0.754,coding_recommendation,17.3,84.0
C01688,pro,W11,2025-03-27,True,True,True,True,0.6197,quality_flag,26.3,105.5
C01688,pro,W11,2025-04-28,True,True,False,True,0.7985,diagnosis_suggestion,37.6,0.0
C01689,basic,W12,2025-03-20,False,False,False,,,,,0.0
C01689,basic,W12,2025-04-28,False,False,False,,,,,0.0
C01689,basic,W12,2025-04-27,True,True,False,True,0.8011,diagnosis_suggestion,9.3,0.0
C01690,free,W12,2025-05-26,False,False,False,,,,,0.0
C01690,free,W12,2025-05-16,False,False,False,,,,,0.0
C01690,free,W12,2025-04-01,True,True,True,True,0.9037,documentation_gap,6.9,65.55
C01691,basic,W06,2025-04-26,True,False,False,False,0.3,quality_flag,,0.0
C01691,basic,W06,2025-02-20,True,True,False,True,0.9088,coding_recommendation,65.9,0.0
C01691,basic,W06,2025-02-09,True,True,True,True,0.8028,quality_flag,25.6,32.28
C01692,basic,W05,2025-01-29,False,False,False,,,,,0.0
C01692,basic,W05,2025-01-30,False,False,False,,,,,0.0
C01692,basic,W05,2025-02-26,True,True,True,False,0.5543,documentation_gap,3.4,-30.56
C01693,basic,W02,2025-02-04,True,True,True,True,0.894,diagnosis_suggestion,12.3,77.65
C01693,basic,W02,2025-02-19,True,True,True,True,0.8442,coding_recommendation,22.4,15.99
C01693,basic,W02,2025-03-01,True,True,True,True,0.7577,diagnosis_suggestion,16.6,53.74
C01694,pro,W09,2025-03-08,True,True,True,True,0.9347,documentation_gap,48.3,58.39
C01694,pro,W09,2025-05-10,True,True,True,True,0.7908,documentation_gap,14.7,120.64
C01694,pro,W09,2025-04-10,True,True,True,True,0.8927,diagnosis_suggestion,8.3,19.58
C01695,pro,W07,2025-04-20,True,True,True,True,0.7422,diagnosis_suggestion,15.4,37.3
C01695,pro,W07,2025-03-31,True,True,True,True,0.8362,diagnosis_suggestion,5.9,81.67
C01695,pro,W07,2025-04-09,False,False,False,,,,,0.0
C01696,free,W07,2025-02-19,False,False,False,,,,,0.0
C01696,free,W07,2025-03-06,True,True,False,True,0.5199,quality_flag,4.1,0.0
C01696,free,W07,2025-04-26,True,True,True,True,0.9177,coding_recommendation,18.6,86.89
C01697,pro,W05,2025-04-21,True,True,True,True,0.9652,diagnosis_suggestion,13.0,23.51
C01697,pro,W05,2025-02-14,True,True,False,True,0.9071,diagnosis_suggestion,8.5,0.0
C01697,pro,W05,2025-04-15,True,True,True,True,0.706,coding_recommendation,25.8,31.54
C01698,free,W03,2025-03-25,True,False,False,False,0.3,coding_recommendation,,0.0
C01698,free,W03,2025-02-08,False,False,False,,,,,0.0
C01698,free,W03,2025-02-02,True,True,True,False,0.5051,quality_flag,10.4,-35.34
C01699,basic,W09,2025-03-25,True,True,True,True,0.6075,coding_recommendation,18.2,87.01
C01699,basic,W09,2025-03-20,True,True,True,True,0.7233,quality_flag,10.5,95.44
C01699,basic,W09,2025-04-10,True,False,False,False,0.4247,coding_recommendation,,0.0
C01700,basic,W10,2025-04-18,True,True,True,True,0.8032,documentation_gap,35.5,246.55
C01700,basic,W10,2025-05-07,True,True,False,True,0.8707,diagnosis_suggestion,27.2,0.0
C01700,basic,W10,2025-05-14,True,True,True,True,0.9086,coding_recommendation,16.9,31.78
C01700,basic,W10,2025-03-12,True,True,True,True,0.8297,diagnosis_suggestion,4.6,23.6
C01701,free,W11,2025-03-14,False,False,False,,,,,0.0
C01701,free,W11,2025-04-15,True,True,True,True,0.845,coding_recommendation,14.3,51.43
C01701,free,W11,2025-03-25,False,False,False,,,,,0.0
C01702,free,W08,2025-03-21,False,False,False,,,,,0.0
C01702,free,W08,2025-04-24,True,True,False,True,0.5835,diagnosis_suggestion,10.6,0.0
C01702,free,W08,2025-03-06,True,True,False,True,0.6752,diagnosis_suggestion,19.0,0.0
C01703,free,W06,2025-02-18,True,True,True,True,0.83,coding_recommendation,24.5,32.36
C01703,free,W06,2025-03-10,False,False,False,,,,,0.0
C01703,free,W06,2025-02-09,False,False,False,,,,,0.0
C01704,free,W12,2025-05-09,False,False,False,,,,,0.0
C01704,free,W12,2025-05-06,False,False,False,,,,,0.0
C01704,free,W12,2025-03-31,False,False,False,,,,,0.0
C01704,free,W12,2025-05-21,False,False,False,,,,,0.0
C01704,free,W12,2025-06-05,True,True,True,True,0.752,documentation_gap,49.9,82.04
C01704,free,W12,2025-03-23,False,False,False,,,,,0.0
C01704,free,W12,2025-06-04,True,True,False,False,0.6377,coding_recommendation,34.1,0.0
C01704,free,W12,2025-04-01,True,True,True,True,0.7372,quality_flag,128.5,49.6
C01704,free,W12,2025-05-31,True,True,True,True,0.7107,documentation_gap,2.2,37.11
C01704,free,W12,2025-04-04,False,False,False,,,,,0.0
C01704,free,W12,2025-05-18,False,False,False,,,,,0.0
C01704,free,W12,2025-05-29,False,False,False,,,,,0.0
C01704,free,W12,2025-04-08,False,False,False,,,,,0.0
C01704,free,W12,2025-04-03,True,True,False,True,0.84,quality_flag,9.1,0.0
C01705,basic,W12,2025-05-28,True,True,False,True,0.6365,documentation_gap,31.5,0.0
C01705,basic,W12,2025-03-29,True,False,False,False,0.458,diagnosis_suggestion,,0.0
C01705,basic,W12,2025-04-04,True,True,True,True,0.9127,diagnosis_suggestion,26.4,171.17
C01706,pro,W02,2025-03-27,True,True,False,True,0.9435,quality_flag,52.2,0.0
C01706,pro,W02,2025-01-09,True,False,False,False,0.3,documentation_gap,,0.0
C01706,pro,W02,2025-03-21,True,True,True,True,0.7763,diagnosis_suggestion,22.1,48.5
C01707,pro,W07,2025-05-05,True,True,True,True,0.9567,diagnosis_suggestion,25.4,55.21
C01707,pro,W07,2025-03-02,True,True,False,True,0.9176,diagnosis_suggestion,13.6,0.0
C01707,pro,W07,2025-04-26,True,False,False,False,0.4971,diagnosis_suggestion,,0.0
C01708,basic,W05,2025-01-30,True,True,True,True,0.7886,coding_recommendation,5.4,59.79
C01708,basic,W05,2025-02-28,True,True,True,True,0.935,documentation_gap,46.4,50.75
C01708,basic,W05,2025-04-13,True,True,True,False,0.6519,diagnosis_suggestion,31.7,-16.69
C01709,free,W08,2025-03-28,False,False,False,,,,,0.0
C01709,free,W08,2025-03-10,True,True,True,True,0.9022,quality_flag,25.1,8.02
C01709,free,W08,2025-04-14,False,False,False,,,,,0.0
C01710,free,W06,2025-03-16,True,True,True,True,0.9318,coding_recommendation,29.3,17.26
C01710,free,W06,2025-03-12,True,True,True,True,0.7623,diagnosis_suggestion,29.1,134.31
C01710,free,W06,2025-02-22,True,True,False,True,0.7751,quality_flag,53.6,0.0
C01711,basic,W10,2025-03-10,True,True,True,True,0.9291,diagnosis_suggestion,13.1,78.52
C01711,basic,W10,2025-04-18,True,True,True,True,0.8041,diagnosis_suggestion,17.3,21.85
C01711,basic,W10,2025-05-07,True,True,False,True,0.9303,coding_recommendation,74.9,0.0
C01712,free,W09,2025-05-05,True,True,False,True,0.7059,diagnosis_suggestion,20.5,0.0
C01712,free,W09,2025-03-21,True,True,True,True,0.9806,diagnosis_suggestion,27.5,123.36
C01712,free,W09,2025-03-19,False,False,False,,,,,0.0
C01713,free,W08,2025-04-25,True,True,True,True,0.8343,diagnosis_suggestion,96.3,78.96
C01713,free,W08,2025-03-22,True,True,True,True,0.8104,coding_recommendation,4.9,139.61
C01713,free,W08,2025-03-11,True,False,False,False,0.4189,coding_recommendation,,0.0
C01714,pro,W07,2025-03-23,True,True,False,True,0.8973,documentation_gap,12.4,0.0
C01714,pro,W07,2025-02-21,True,True,True,True,0.7414,coding_recommendation,48.5,41.3
C01714,pro,W07,2025-02-24,True,True,False,True,0.8795,diagnosis_suggestion,14.9,0.0
C01715,pro,W01,2025-03-16,True,False,False,False,0.3,diagnosis_suggestion,,0.0
C01715,pro,W01,2025-01-15,True,True,True,False,0.5591,documentation_gap,16.9,-21.9
C01715,pro,W01,2025-01-02,True,True,True,True,0.8069,diagnosis_suggestion,62.0,111.48
C01716,pro,W10,2025-04-17,True,True,True,True,0.7531,documentation_gap,79.0,37.65
C01716,pro,W10,2025-05-17,True,True,True,True,0.9283,diagnosis_suggestion,15.7,28.73
C01716,pro,W10,2025-03-22,True,True,True,True,0.6442,quality_flag,10.3,38.28
C01717,pro,W09,2025-04-02,True,True,True,True,0.933,documentation_gap,35.1,75.06
C01717,pro,W09,2025-04-05,True,True,True,True,0.802,quality_flag,30.4,82.11
C01717,pro,W09,2025-04-22,False,False,False,,,,,0.0
C01717,pro,W09,2025-03-05,True,True,True,True,0.7046,diagnosis_suggestion,8.9,53.21
C01717,pro,W09,2025-03-19,True,True,False,True,0.7184,diagnosis_suggestion,5.8,0.0
C01717,pro,W09,2025-03-08,True,True,False,True,0.7248,diagnosis_suggestion,133.5,0.0
C01718,basic,W08,2025-03-27,True,True,True,False,0.5411,diagnosis_suggestion,44.1,-17.19
C01718,basic,W08,2025-04-18,True,True,True,True,0.8677,coding_recommendation,13.1,104.59
C01718,basic,W08,2025-05-09,True,True,True,True,0.9348,documentation_gap,5.5,35.07
C01719,free,W01,2025-01-19,True,True,False,True,0.5798,documentation_gap,24.3,0.0
C01719,free,W01,2025-02-17,True,True,True,True,0.8753,documentation_gap,37.1,99.73
C01719,free,W01,2025-03-08,False,False,False,,,,,0.0
C01720,free,W01,2025-02-11,False,False,False,,,,,0.0
C01720,free,W01,2025-02-17,True,False,False,False,0.4984,coding_recommendation,,0.0
C01720,free,W01,2025-02-12,False,False,False,,,,,0.0
C01721,pro,W03,2025-02-24,False,False,False,,,,,0.0
C01721,pro,W03,2025-02-20,False,False,False,,,,,0.0
C01721,pro,W03,2025-03-04,True,True,True,True,0.8583,documentation_gap,46.7,52.26
C01722,basic,W03,2025-03-03,False,False,False,,,,,0.0
C01722,basic,W03,2025-03-13,True,False,False,False,0.4479,diagnosis_suggestion,,0.0
C01722,basic,W03,2025-03-16,False,False,False,,,,,0.0
C01723,free,W02,2025-02-06,False,False,False,,,,,0.0
C01723,free,W02,2025-03-23,True,True,True,True,0.573,coding_recommendation,19.5,88.37
C01723,free,W02,2025-01-24,True,True,False,True,0.9318,documentation_gap,38.6,0.0
C01724,basic,W11,2025-03-21,True,True,True,True,0.9476,coding_recommendation,14.2,15.92
C01724,basic,W11,2025-04-10,True,True,True,True,0.6767,diagnosis_suggestion,56.0,38.51
C01724,basic,W11,2025-05-18,True,True,True,True,0.8675,diagnosis_suggestion,15.3,170.69
C01725,free,W08,2025-04-18,False,False,False,,,,,0.0
C01725,free,W08,2025-04-14,True,True,False,False,0.6308,quality_flag,35.0,0.0
C01725,free,W08,2025-02-23,True,True,True,True,0.8799,documentation_gap,18.9,15.17
C01725,free,W08,2025-05-08,True,True,False,True,0.7516,quality_flag,11.6,0.0
C01726,basic,W05,2025-04-22,True,True,True,True,0.7786,coding_recommendation,19.9,44.08
C01726,basic,W05,2025-03-03,True,True,False,True,0.5222,diagnosis_suggestion,15.1,0.0
C01726,basic,W05,2025-04-07,True,True,True,False,0.5602,quality_flag,78.2,-20.7
C01727,pro,W01,2025-01-28,False,False,False,,,,,0.0
C01727,pro,W01,2025-01-31,False,False,False,,,,,0.0
C01727,pro,W01,2025-03-13,True,True,True,True,0.9169,diagnosis_suggestion,28.2,72.02
C01728,pro,W01,2025-02-04,True,True,True,True,0.927,documentation_gap,10.8,137.31
C01728,pro,W01,2025-02-08,False,False,False,,,,,0.0
C01728,pro,W01,2025-01-04,True,False,False,False,0.3,diagnosis_suggestion,,0.0
C01729,free,W02,2025-02-24,True,True,True,False,0.5066,diagnosis_suggestion,3.6,-10.22
C01729,free,W02,2025-02-03,False,False,False,,,,,0.0
C01729,free,W02,2025-03-19,False,False,False,,,,,0.0
C01730,basic,W07,2025-02-16,True,True,False,True,0.7216,documentation_gap,101.1,0.0
C01730,basic,W07,2025-04-17,True,True,True,True,0.5748,documentation_gap,13.2,31.78
C01730,basic,W07,2025-04-19,False,False,False,,,,,0.0
C01731,free,W09,2025-02-27,False,False,False,,,,,0.0
C01731,free,W09,2025-04-26,True,True,True,True,0.9574,diagnosis_suggestion,16.5,63.24
C01731,free,W09,2025-04-16,False,False,False,,,,,0.0
C01732,basic,W09,2025-05-16,True,True,False,True,0.752,coding_recommendation,51.0,0.0
C01732,basic,W09,2025-04-15,True,True,True,False,0.5925,coding_recommendation,85.7,-18.13
C01732,basic,W09,2025-04-11,True,True,False,True,0.9446,documentation_gap,46.1,0.0
C01733,free,W09,2025-04-02,True,True,True,True,0.9404,coding_recommendation,70.9,22.62
C01733,free,W09,2025-05-14,True,True,True,True,0.899,diagnosis_suggestion,11.8,30.65
C01733,free,W09,2025-02-26,True,True,False,True,0.7964,documentation_gap,6.9,0.0
C01733,free,W09,2025-03-20,True,True,True,True,0.9131,diagnosis_suggestion,52.4,85.56
C01733,free,W09,2025-04-27,False,False,False,,,,,0.0
C01733,free,W09,2025-05-04,False,False,False,,,,,0.0
C01734,free,W10,2025-05-24,True,True,True,True,0.9423,coding_recommendation,18.1,51.73
C01734,free,W10,2025-04-04,False,False,False,,,,,0.0
C01734,free,W10,2025-04-15,False,False,False,,,,,0.0
C01735,pro,W11,2025-03-18,False,False,False,,,,,0.0
C01735,pro,W11,2025-05-21,True,True,True,False,0.502,diagnosis_suggestion,15.2,-13.11
C01735,pro,W11,2025-03-13,False,False,False,,,,,0.0
C01736,basic,W06,2025-02-13,False,False,False,,,,,0.0
C01736,basic,W06,2025-03-01,True,False,False,False,0.4358,diagnosis_suggestion,,0.0
C01736,basic,W06,2025-03-27,False,False,False,,,,,0.0
C01737,pro,W11,2025-03-27,True,True,True,True,0.7572,quality_flag,10.4,32.48
C01737,pro,W11,2025-04-15,True,True,True,True,0.8067,coding_recommendation,21.4,47.88
C01737,pro,W11,2025-03-14,True,True,False,False,0.6967,diagnosis_suggestion,24.2,0.0
C01738,free,W12,2025-04-22,True,True,False,True,0.7101,diagnosis_suggestion,16.9,0.0
C01738,free,W12,2025-03-20,False,False,False,,,,,0.0
C01738,free,W12,2025-03-25,True,False,False,False,0.3347,diagnosis_suggestion,,0.0
C01738,free,W12,2025-04-11,True,True,True,True,0.8711,quality_flag,29.8,39.09
C01738,free,W12,2025-04-08,True,True,False,True,0.6628,diagnosis_suggestion,8.4,0.0
C01739,free,W05,2025-04-03,False,False,False,,,,,0.0
C01739,free,W05,2025-02-03,True,True,False,True,0.8688,diagnosis_suggestion,17.6,0.0
C01739,free,W05,2025-03-17,True,True,False,True,0.7392,diagnosis_suggestion,89.7,0.0
C01739,free,W05,2025-03-16,False,False,False,,,,,0.0
C01739,free,W05,2025-04-16,True,True,True,True,0.7143,diagnosis_suggestion,12.9,107.42
C01740,free,W12,2025-03-30,True,True,True,True,0.8393,documentation_gap,7.0,18.83
C01740,free,W12,2025-05-27,False,False,False,,,,,0.0
C01740,free,W12,2025-04-08,False,False,False,,,,,0.0
C01741,free,W10,2025-05-14,False,False,False,,,,,0.0
C01741,free,W10,2025-04-13,False,False,False,,,,,0.0
C01741,free,W10,2025-05-25,True,True,True,True,0.6205,documentation_gap,7.9,122.26
C01742,basic,W10,2025-04-15,False,False,False,,,,,0.0
C01742,basic,W10,2025-05-01,True,True,False,True,0.7213,quality_flag,11.2,0.0
C01742,basic,W10,2025-03-08,False,False,False,,,,,0.0
C01742,basic,W10,2025-05-10,False,False,False,,,,,0.0
C01742,basic,W10,2025-04-24,True,True,True,True,0.99,diagnosis_suggestion,10.9,60.91
C01743,basic,W11,2025-05-14,False,False,False,,,,,0.0
C01743,basic,W11,2025-04-27,False,False,False,,,,,0.0
C01743,basic,W11,2025-03-22,False,False,False,,,,,0.0
C01744,free,W08,2025-04-10,True,True,True,True,0.9381,diagnosis_suggestion,12.8,35.54
C01744,free,W08,2025-04-20,True,True,False,True,0.7646,coding_recommendation,22.2,0.0
C01744,free,W08,2025-04-27,False,False,False,,,,,0.0
C01744,free,W08,2025-04-01,True,True,False,True,0.5,diagnosis_suggestion,7.9,0.0
C01745,free,W06,2025-02-19,True,True,True,True,0.7251,quality_flag,8.4,125.53
C01745,free,W06,2025-02-20,True,True,False,True,0.7193,documentation_gap,112.1,0.0
C01745,free,W06,2025-03-25,False,False,False,,,,,0.0
C01746,pro,W08,2025-03-14,True,True,True,True,0.7965,quality_flag,18.9,48.03
C01746,pro,W08,2025-03-29,True,True,True,True,0.9084,quality_flag,15.4,27.18
C01746,pro,W08,2025-04-03,True,True,True,True,0.7753,diagnosis_suggestion,17.1,81.58
C01747,pro,W01,2025-01-15,True,True,True,True,0.986,coding_recommendation,23.8,50.93
C01747,pro,W01,2025-03-12,True,True,True,False,0.6487,diagnosis_suggestion,32.2,-38.81
C01747,pro,W01,2025-01-12,True,True,True,True,0.6262,quality_flag,23.3,117.55
C01748,free,W04,2025-02-22,False,False,False,,,,,0.0
C01748,free,W04,2025-02-05,True,True,False,True,0.8471,diagnosis_suggestion,19.6,0.0
C01748,free,W04,2025-02-16,True,True,True,True,0.9315,coding_recommendation,20.6,42.47
C01749,basic,W10,2025-04-10,False,False,False,,,,,0.0
C01749,basic,W10,2025-03-21,True,True,True,True,0.7923,coding_recommendation,20.8,61.88
C01749,basic,W10,2025-03-22,True,True,True,True,0.7109,documentation_gap,28.3,37.29
C01750,free,W05,2025-03-17,True,True,False,True,0.6439,diagnosis_suggestion,19.8,0.0
C01750,free,W05,2025-03-31,True,True,False,True,0.9633,documentation_gap,64.0,0.0
C01750,free,W05,2025-03-26,False,False,False,,,,,0.0
C01751,basic,W04,2025-03-25,True,False,False,False,0.3,documentation_gap,,0.0
C01751,basic,W04,2025-03-19,True,True,False,False,0.8044,coding_recommendation,32.5,0.0
C01751,basic,W04,2025-04-05,True,True,False,True,0.8738,diagnosis_suggestion,4.1,0.0
C01752,basic,W06,2025-03-18,True,True,False,True,0.9315,coding_recommendation,35.6,0.0
C01752,basic,W06,2025-04-11,True,True,False,True,0.9455,diagnosis_suggestion,8.4,0.0
C01752,basic,W06,2025-04-20,True,False,False,False,0.4858,diagnosis_suggestion,,0.0
C01753,free,W07,2025-02-15,True,True,False,True,0.6473,coding_recommendation,41.9,0.0
C01753,free,W07,2025-05-03,False,False,False,,,,,0.0
C01753,free,W07,2025-04-27,False,False,False,,,,,0.0
C01754,free,W11,2025-05-14,True,True,False,True,0.8038,diagnosis_suggestion,22.6,0.0
C01754,free,W11,2025-04-20,False,False,False,,,,,0.0
C01754,free,W11,2025-04-07,False,False,False,,,,,0.0
C01754,free,W11,2025-05-09,False,False,False,,,,,0.0
C01754,free,W11,2025-03-20,True,True,False,True,0.9184,coding_recommendation,14.0,0.0
C01755,free,W11,2025-05-07,True,True,True,True,0.6555,coding_recommendation,14.2,35.46
C01755,free,W11,2025-04-30,True,True,False,True,0.7721,documentation_gap,9.0,0.0
C01755,free,W11,2025-04-14,True,True,True,True,0.8293,diagnosis_suggestion,3.4,61.13
C01756,free,W08,2025-02-27,False,False,False,,,,,0.0
C01756,free,W08,2025-03-17,True,True,True,True,0.8336,diagnosis_suggestion,23.2,51.94
C01756,free,W08,2025-02-28,True,True,True,True,0.9423,quality_flag,69.2,97.04
C01757,basic,W08,2025-02-24,True,True,False,True,0.9691,diagnosis_suggestion,9.9,0.0
C01757,basic,W08,2025-04-14,False,False,False,,,,,0.0
C01757,basic,W08,2025-02-20,True,True,True,True,0.622,diagnosis_suggestion,11.8,27.84
C01757,basic,W08,2025-04-19,True,True,False,True,0.8403,diagnosis_suggestion,13.8,0.0
C01758,pro,W05,2025-02-12,False,False,False,,,,,0.0
C01758,pro,W05,2025-04-19,True,True,False,False,0.6178,diagnosis_suggestion,59.0,0.0
C01758,pro,W05,2025-04-16,True,True,True,True,0.8818,diagnosis_suggestion,46.4,51.79
C01759,free,W08,2025-05-06,False,False,False,,,,,0.0
C01759,free,W08,2025-04-20,False,False,False,,,,,0.0
C01759,free,W08,2025-04-03,False,False,False,,,,,0.0
C01760,free,W12,2025-05-15,True,False,False,False,0.3213,coding_recommendation,,0.0
C01760,free,W12,2025-06-10,True,True,False,False,0.5983,diagnosis_suggestion,13.3,0.0
C01760,free,W12,2025-05-11,False,False,False,,,,,0.0
C01761,free,W03,2025-01-28,False,False,False,,,,,0.0
C01761,free,W03,2025-02-24,True,False,False,False,0.498,coding_recommendation,,0.0
C01761,free,W03,2025-03-04,True,True,True,False,0.559,quality_flag,20.0,-12.14
C01762,basic,W12,2025-05-31,True,False,False,False,0.4757,documentation_gap,,0.0
C01762,basic,W12,2025-04-02,False,False,False,,,,,0.0
C01762,basic,W12,2025-04-06,True,True,False,True,0.7075,diagnosis_suggestion,9.9,0.0
C01763,basic,W03,2025-03-23,True,True,False,True,0.9053,diagnosis_suggestion,17.8,0.0
C01763,basic,W03,2025-03-04,True,True,True,True,0.8761,documentation_gap,25.1,22.75
C01763,basic,W03,2025-02-19,False,False,False,,,,,0.0
C01764,basic,W01,2025-02-18,True,True,True,True,0.8108,quality_flag,13.2,46.16
C01764,basic,W01,2025-02-13,False,False,False,,,,,0.0
C01764,basic,W01,2025-01-28,True,True,False,True,0.711,documentation_gap,196.7,0.0
C01765,basic,W10,2025-03-20,False,False,False,,,,,0.0
C01765,basic,W10,2025-04-04,True,True,False,True,0.9218,diagnosis_suggestion,52.6,0.0
C01765,basic,W10,2025-03-14,True,True,True,True,0.758,diagnosis_suggestion,23.1,90.52
C01766,free,W01,2025-01-21,True,True,True,True,0.9347,coding_recommendation,77.5,78.2
C01766,free,W01,2025-01-06,False,False,False,,,,,0.0
C01766,free,W01,2025-02-11,True,True,True,True,0.9813,documentation_gap,6.3,28.89
C01767,free,W01,2025-02-17,False,False,False,,,,,0.0
C01767,free,W01,2025-03-06,True,True,False,True,0.7064,quality_flag,18.2,0.0
C01767,free,W01,2025-01-13,True,True,True,True,0.7891,coding_recommendation,6.0,26.67
C01767,free,W01,2025-01-07,True,True,True,True,0.5377,coding_recommendation,11.4,70.68
C01767,free,W01,2025-02-25,False,False,False,,,,,0.0
C01767,free,W01,2025-02-03,True,True,False,False,0.6586,coding_recommendation,90.3,0.0
C01767,free,W01,2025-02-13,False,False,False,,,,,0.0
C01768,free,W10,2025-04-22,True,True,False,True,0.6645,diagnosis_suggestion,17.0,0.0
C01768,free,W10,2025-05-04,True,True,False,True,0.7561,diagnosis_suggestion,6.5,0.0
C01768,free,W10,2025-03-14,True,True,False,False,0.5897,documentation_gap,20.2,0.0
C01769,basic,W11,2025-04-30,True,True,False,True,0.7584,quality_flag,5.1,0.0
C01769,basic,W11,2025-04-01,True,True,False,True,0.8889,coding_recommendation,80.0,0.0
C01769,basic,W11,2025-05-25,True,True,True,True,0.7941,documentation_gap,6.3,40.76
C01770,free,W03,2025-03-25,False,False,False,,,,,0.0
C01770,free,W03,2025-04-04,False,False,False,,,,,0.0
C01770,free,W03,2025-04-07,True,True,False,True,0.8705,coding_recommendation,11.1,0.0
C01771,free,W08,2025-03-06,False,False,False,,,,,0.0
C01771,free,W08,2025-05-03,False,False,False,,,,,0.0
C01771,free,W08,2025-03-25,True,True,True,True,0.8009,coding_recommendation,34.4,85.21
C01772,free,W09,2025-03-06,True,True,True,True,0.9348,quality_flag,44.0,269.38
C01772,free,W09,2025-04-11,False,False,False,,,,,0.0
C01772,free,W09,2025-03-13,False,False,False,,,,,0.0
C01773,pro,W03,2025-02-02,True,True,False,True,0.6486,coding_recommendation,47.4,0.0
C01773,pro,W03,2025-03-29,True,True,True,True,0.8917,diagnosis_suggestion,53.2,69.28
C01773,pro,W03,2025-04-03,True,True,True,False,0.5681,diagnosis_suggestion,8.0,-33.13
C01774,basic,W08,2025-03-05,False,False,False,,,,,0.0
C01774,basic,W08,2025-05-01,True,False,False,False,0.4963,diagnosis_suggestion,,0.0
C01774,basic,W08,2025-04-20,False,False,False,,,,,0.0
C01775,basic,W11,2025-04-03,True,True,False,True,0.8176,coding_recommendation,92.9,0.0
C01775,basic,W11,2025-03-30,True,True,False,True,0.6511,diagnosis_suggestion,12.5,0.0
C01775,basic,W11,2025-05-15,True,True,True,True,0.921,coding_recommendation,51.8,53.74
C01776,free,W10,2025-04-01,False,False,False,,,,,0.0
C01776,free,W10,2025-03-19,False,False,False,,,,,0.0
C01776,free,W10,2025-04-27,True,True,True,True,0.6362,coding_recommendation,19.0,73.49
C01777,basic,W01,2025-01-19,True,True,True,True,0.6956,coding_recommendation,21.6,37.07
C01777,basic,W01,2025-02-23,False,False,False,,,,,0.0
C01777,basic,W01,2025-02-13,False,False,False,,,,,0.0
C01777,basic,W01,2025-02-08,True,False,False,False,0.4345,diagnosis_suggestion,,0.0
C01778,free,W03,2025-03-03,False,False,False,,,,,0.0
C01778,free,W03,2025-03-05,True,True,False,True,0.836,diagnosis_suggestion,75.5,0.0
C01778,free,W03,2025-01-20,True,True,False,True,0.8135,quality_flag,52.1,0.0
C01779,basic,W01,2025-03-02,True,True,False,True,0.8412,coding_recommendation,16.0,0.0
C01779,basic,W01,2025-01-10,True,True,False,True,0.901,documentation_gap,32.6,0.0
C01779,basic,W01,2025-03-11,True,True,False,False,0.584,diagnosis_suggestion,39.9,0.0
C01780,free,W10,2025-03-31,True,True,False,True,0.9146,documentation_gap,10.9,0.0
C01780,free,W10,2025-04-06,False,False,False,,,,,0.0
C01780,free,W10,2025-03-29,True,True,True,True,0.983,diagnosis_suggestion,11.5,40.15
C01781,pro,W09,2025-04-16,True,True,False,False,0.524,diagnosis_suggestion,12.5,0.0
C01781,pro,W09,2025-05-07,True,True,False,False,0.6649,documentation_gap,4.0,0.0
C01781,pro,W09,2025-04-19,True,True,True,True,0.8546,documentation_gap,14.6,54.01
C01782,free,W03,2025-02-15,False,False,False,,,,,0.0
C01782,free,W03,2025-03-09,False,False,False,,,,,0.0
C01782,free,W03,2025-02-15,True,False,False,False,0.3339,coding_recommendation,,0.0
C01783,basic,W10,2025-04-29,False,False,False,,,,,0.0
C01783,basic,W10,2025-04-25,True,True,False,True,0.7588,documentation_gap,24.7,0.0
C01783,basic,W10,2025-03-30,True,True,True,True,0.8178,diagnosis_suggestion,26.5,33.98
C01784,pro,W10,2025-03-30,True,True,True,True,0.6557,diagnosis_suggestion,15.9,163.62
C01784,pro,W10,2025-04-25,True,True,False,True,0.7459,diagnosis_suggestion,54.6,0.0
C01784,pro,W10,2025-05-03,True,True,True,True,0.7895,coding_recommendation,54.8,18.2
C01784,pro,W10,2025-04-10,True,True,False,False,0.5895,diagnosis_suggestion,49.8,0.0
C01785,free,W05,2025-03-28,False,False,False,,,,,0.0
C01785,free,W05,2025-03-21,True,True,True,False,0.507,documentation_gap,9.2,-18.06
C01785,free,W05,2025-02-15,False,False,False,,,,,0.0
C01786,free,W11,2025-03-30,True,True,False,True,0.9437,documentation_gap,16.9,0.0
C01786,free,W11,2025-04-14,True,True,False,True,0.5,documentation_gap,12.6,0.0
C01786,free,W11,2025-04-30,False,False,False,,,,,0.0
C01787,basic,W10,2025-03-08,False,False,False,,,,,0.0
