user_id,signup_date,signup_cohort,activity_date,event_type,session_duration_sec,plan_type
C01717,2025-02-26,W09,2025-03-06,search,456.1,basic
C01717,2025-02-26,W09,2025-03-10,page_view,330.8,pro
C01717,2025-02-26,W09,2025-03-16,feature_use,51.7,free
C01717,2025-02-26,W09,2025-03-18,settings_change,85.8,free
C01717,2025-02-26,W09,2025-03-12,search,409.1,basic
C01717,2025-02-26,W09,2025-04-08,page_view,64.8,free
C01717,2025-02-26,W09,2025-04-08,search,119.1,pro
C01718,2025-02-19,W08,2025-02-22,feature_use,60.9,basic
C01718,2025-02-19,W08,2025-02-23,page_view,176.8,free
C01718,2025-02-19,W08,2025-02-26,page_view,58.8,basic
C01718,2025-02-19,W08,2025-03-15,page_view,83.9,free
C01719,2025-01-01,W01,2025-01-01,feature_use,22.4,free
C01720,2025-01-01,W01,2025-01-05,page_view,98.6,free
C01720,2025-01-01,W01,2025-01-01,page_view,144.0,free
C01720,2025-01-01,W01,2025-01-07,feature_use,411.4,free
C01720,2025-01-01,W01,2025-01-20,search,42.9,pro
C01720,2025-01-01,W01,2025-01-24,search,382.8,free
C01720,2025-01-01,W01,2025-01-24,page_view,287.3,pro
C01721,2025-01-15,W03,2025-01-20,page_view,258.1,pro
C01721,2025-01-15,W03,2025-01-31,page_view,51.4,free
C01721,2025-01-15,W03,2025-02-04,page_view,266.3,free
C01721,2025-01-15,W03,2025-02-22,page_view,17.8,basic
C01721,2025-01-15,W03,2025-02-24,page_view,281.0,basic
C01722,2025-01-15,W03,2025-01-19,page_view,181.5,basic
C01722,2025-01-15,W03,2025-03-13,search,105.2,basic
C01723,2025-01-08,W02,2025-01-13,page_view,247.4,free
C01724,2025-03-12,W11,2025-03-15,feature_use,136.9,basic
C01724,2025-03-12,W11,2025-03-16,settings_change,73.5,pro
C01724,2025-03-12,W11,2025-04-17,feature_use,161.7,free
C01724,2025-03-12,W11,2025-05-27,page_view,29.3,pro
C01725,2025-02-19,W08,2025-02-20,search,889.5,free
C01725,2025-02-19,W08,2025-03-02,page_view,206.9,free
C01725,2025-02-19,W08,2025-03-22,search,154.7,basic
C01725,2025-02-19,W08,2025-03-25,feature_use,193.9,free
C01725,2025-02-19,W08,2025-03-22,page_view,369.7,free
C01725,2025-02-19,W08,2025-05-02,page_view,318.1,free
C01726,2025-01-29,W05,2025-01-29,search,219.7,basic
C01726,2025-01-29,W05,2025-03-08,feature_use,189.1,basic
C01726,2025-01-29,W05,2025-03-11,search,84.0,free
C01726,2025-01-29,W05,2025-03-08,feature_use,485.6,basic
C01727,2025-01-01,W01,2025-01-03,page_view,490.4,pro
C01727,2025-01-01,W01,2025-01-08,page_view,161.5,pro
C01727,2025-01-01,W01,2025-01-08,feature_use,78.8,free
C01727,2025-01-01,W01,2025-01-10,search,61.5,free
C01727,2025-01-01,W01,2025-01-10,page_view,53.7,free
C01727,2025-01-01,W01,2025-03-17,search,218.0,free
C01728,2025-01-01,W01,2025-01-04,page_view,59.0,pro
C01729,2025-01-08,W02,2025-01-13,page_view,99.9,free
C01730,2025-02-12,W07,2025-02-16,search,340.2,basic
C01730,2025-02-12,W07,2025-02-15,page_view,1231.4,basic
C01730,2025-02-12,W07,2025-02-18,page_view,44.9,free
C01730,2025-02-12,W07,2025-02-12,search,17.6,pro
C01730,2025-02-12,W07,2025-03-14,search,465.4,pro
C01731,2025-02-26,W09,2025-02-28,search,228.2,free
C01731,2025-02-26,W09,2025-03-19,page_view,265.5,free
C01731,2025-02-26,W09,2025-04-27,page_view,81.4,free
C01731,2025-02-26,W09,2025-04-29,feature_use,172.8,pro
C01731,2025-02-26,W09,2025-04-23,feature_use,54.5,basic
C01732,2025-02-26,W09,2025-03-01,page_view,144.0,basic
C01733,2025-02-26,W09,2025-03-03,feature_use,83.0,free
C01733,2025-02-26,W09,2025-02-26,page_view,47.1,free
C01733,2025-02-26,W09,2025-02-26,page_view,56.5,pro
C01733,2025-02-26,W09,2025-03-18,search,108.7,free
C01733,2025-02-26,W09,2025-03-16,feature_use,266.5,pro
C01733,2025-02-26,W09,2025-03-20,search,199.2,free
C01733,2025-02-26,W09,2025-03-31,feature_use,86.4,free
C01733,2025-02-26,W09,2025-04-03,page_view,448.6,free
C01733,2025-02-26,W09,2025-04-10,page_view,82.8,free
C01733,2025-02-26,W09,2025-05-04,page_view,313.4,free
C01733,2025-02-26,W09,2025-04-30,page_view,28.2,pro
C01733,2025-02-26,W09,2025-05-01,feature_use,778.3,free
C01734,2025-03-05,W10,2025-03-07,search,105.5,free
C01734,2025-03-05,W10,2025-03-06,page_view,98.1,basic
C01734,2025-03-05,W10,2025-03-10,page_view,279.0,basic
C01734,2025-03-05,W10,2025-03-11,feature_use,85.9,free
C01734,2025-03-05,W10,2025-03-18,feature_use,58.7,free
C01735,2025-03-12,W11,2025-03-17,feature_use,183.1,pro
C01735,2025-03-12,W11,2025-03-12,page_view,88.0,basic
C01735,2025-03-12,W11,2025-03-23,page_view,378.4,pro
C01735,2025-03-12,W11,2025-04-19,feature_use,94.3,pro
C01735,2025-03-12,W11,2025-04-16,feature_use,252.7,pro
C01736,2025-02-05,W06,2025-02-05,feature_use,128.9,basic
C01737,2025-03-12,W11,2025-03-17,feature_use,429.0,pro
C01737,2025-03-12,W11,2025-03-14,search,536.3,free
C01737,2025-03-12,W11,2025-03-15,page_view,83.5,free
C01737,2025-03-12,W11,2025-03-14,feature_use,130.9,basic
C01737,2025-03-12,W11,2025-03-30,feature_use,86.7,free
C01738,2025-03-19,W12,2025-03-22,feature_use,36.1,free
C01738,2025-03-19,W12,2025-03-21,page_view,509.2,basic
C01738,2025-03-19,W12,2025-03-28,page_view,20.2,pro
C01738,2025-03-19,W12,2025-03-31,feature_use,88.0,basic
C01738,2025-03-19,W12,2025-03-30,feature_use,480.6,pro
C01738,2025-03-19,W12,2025-04-07,page_view,602.4,pro
C01738,2025-03-19,W12,2025-05-15,page_view,441.1,basic
C01738,2025-03-19,W12,2025-05-20,search,256.2,pro
C01738,2025-03-19,W12,2025-05-21,feature_use,132.4,basic
C01739,2025-01-29,W05,2025-02-03,search,56.8,free
C01739,2025-01-29,W05,2025-02-03,search,29.9,free
C01739,2025-01-29,W05,2025-01-31,feature_use,89.3,basic
C01739,2025-01-29,W05,2025-02-07,page_view,258.1,free
C01739,2025-01-29,W05,2025-02-07,page_view,197.3,free
C01739,2025-01-29,W05,2025-02-27,search,84.2,basic
C01739,2025-01-29,W05,2025-02-27,page_view,117.1,free
C01739,2025-01-29,W05,2025-03-01,page_view,548.6,basic
C01739,2025-01-29,W05,2025-03-02,page_view,563.8,pro
C01739,2025-01-29,W05,2025-02-27,page_view,101.1,free
C01740,2025-03-19,W12,2025-03-20,feature_use,1719.6,free
C01740,2025-03-19,W12,2025-03-21,feature_use,309.5,free
C01740,2025-03-19,W12,2025-03-25,search,830.0,free
C01740,2025-03-19,W12,2025-03-25,page_view,286.6,free
C01740,2025-03-19,W12,2025-03-21,page_view,83.1,free
C01740,2025-03-19,W12,2025-03-30,page_view,190.3,pro
C01740,2025-03-19,W12,2025-05-06,feature_use,112.8,free
C01740,2025-03-19,W12,2025-05-01,page_view,354.6,basic
C01741,2025-03-05,W10,2025-03-10,feature_use,545.7,free
C01741,2025-03-05,W10,2025-03-16,feature_use,58.4,pro
C01741,2025-03-05,W10,2025-03-17,page_view,81.4,basic
C01741,2025-03-05,W10,2025-04-22,page_view,172.7,basic
C01742,2025-03-05,W10,2025-03-09,feature_use,110.0,basic
C01742,2025-03-05,W10,2025-03-07,page_view,98.2,free
C01742,2025-03-05,W10,2025-03-11,page_view,40.0,free
C01742,2025-03-05,W10,2025-03-08,feature_use,38.2,pro
C01742,2025-03-05,W10,2025-03-21,page_view,289.3,pro
C01742,2025-03-05,W10,2025-03-20,page_view,561.5,free
C01742,2025-03-05,W10,2025-03-22,page_view,53.1,free
C01742,2025-03-05,W10,2025-03-22,search,8.1,basic
C01742,2025-03-05,W10,2025-04-04,feature_use,124.0,free
C01742,2025-03-05,W10,2025-05-26,page_view,152.4,free
C01743,2025-03-12,W11,2025-03-18,page_view,109.7,basic
C01743,2025-03-12,W11,2025-04-06,search,227.0,basic
C01743,2025-03-12,W11,2025-04-04,feature_use,66.3,free
C01743,2025-03-12,W11,2025-05-06,page_view,169.4,pro
C01744,2025-02-19,W08,2025-02-22,feature_use,232.7,free
C01744,2025-02-19,W08,2025-02-28,settings_change,273.5,pro
C01744,2025-02-19,W08,2025-03-14,search,194.5,basic
C01744,2025-02-19,W08,2025-03-20,page_view,588.5,basic
C01744,2025-02-19,W08,2025-03-19,feature_use,71.5,pro
C01744,2025-02-19,W08,2025-04-19,feature_use,589.0,free
C01744,2025-02-19,W08,2025-04-19,page_view,1063.7,free
C01745,2025-02-05,W06,2025-02-08,feature_use,17.3,free
C01745,2025-02-05,W06,2025-02-06,feature_use,211.9,free
C01745,2025-02-05,W06,2025-02-06,page_view,1308.0,basic
C01746,2025-02-19,W08,2025-02-20,page_view,19.5,pro
C01747,2025-01-01,W01,2025-01-07,search,360.8,pro
C01747,2025-01-01,W01,2025-01-19,feature_use,34.3,free
C01748,2025-01-22,W04,2025-01-23,feature_use,278.0,free
C01748,2025-01-22,W04,2025-01-26,search,21.4,basic
C01748,2025-01-22,W04,2025-02-03,search,107.6,basic
C01748,2025-01-22,W04,2025-02-08,feature_use,137.2,basic
C01748,2025-01-22,W04,2025-02-09,feature_use,97.8,basic
C01748,2025-01-22,W04,2025-04-14,page_view,236.8,free
C01749,2025-03-05,W10,2025-03-08,feature_use,572.3,basic
C01750,2025-01-29,W05,2025-02-03,feature_use,97.2,free
C01750,2025-01-29,W05,2025-02-04,page_view,138.2,free
C01750,2025-01-29,W05,2025-02-03,feature_use,69.2,basic
C01750,2025-01-29,W05,2025-02-08,page_view,269.9,pro
C01750,2025-01-29,W05,2025-02-08,page_view,329.3,free
C01751,2025-01-22,W04,2025-01-28,feature_use,127.0,basic
C01751,2025-01-22,W04,2025-01-25,page_view,132.1,basic
C01752,2025-02-05,W06,2025-02-10,page_view,173.7,basic
C01752,2025-02-05,W06,2025-02-22,feature_use,192.2,pro
C01752,2025-02-05,W06,2025-02-25,search,422.3,free
C01752,2025-02-05,W06,2025-02-21,page_view,392.9,basic
C01752,2025-02-05,W06,2025-02-23,search,58.4,free
C01753,2025-02-12,W07,2025-02-12,page_view,9.4,free
C01753,2025-02-12,W07,2025-02-15,page_view,28.4,free
C01754,2025-03-12,W11,2025-03-18,feature_use,210.9,free
C01754,2025-03-12,W11,2025-04-14,page_view,83.0,basic
C01754,2025-03-12,W11,2025-04-20,feature_use,126.9,pro
C01754,2025-03-12,W11,2025-04-28,search,103.6,free
C01754,2025-03-12,W11,2025-04-29,page_view,283.1,basic
C01754,2025-03-12,W11,2025-05-09,page_view,330.8,basic
C01754,2025-03-12,W11,2025-05-10,page_view,55.0,pro
C01754,2025-03-12,W11,2025-05-07,page_view,866.7,free
C01755,2025-03-12,W11,2025-03-13,page_view,121.3,free
C01755,2025-03-12,W11,2025-04-13,search,240.2,pro
C01756,2025-02-19,W08,2025-02-23,page_view,42.5,free
C01756,2025-02-19,W08,2025-03-02,page_view,33.3,pro
C01756,2025-02-19,W08,2025-03-20,feature_use,226.7,pro
C01756,2025-02-19,W08,2025-03-19,page_view,452.0,basic
C01757,2025-02-19,W08,2025-02-24,feature_use,64.4,basic
C01757,2025-02-19,W08,2025-02-20,feature_use,592.1,free
C01757,2025-02-19,W08,2025-02-25,feature_use,137.2,pro
C01757,2025-02-19,W08,2025-02-22,feature_use,73.2,basic
C01757,2025-02-19,W08,2025-02-23,feature_use,13.8,pro
C01757,2025-02-19,W08,2025-02-27,feature_use,240.2,pro
C01757,2025-02-19,W08,2025-03-03,feature_use,13.3,pro
C01757,2025-02-19,W08,2025-03-31,page_view,23.8,basic
C01757,2025-02-19,W08,2025-03-26,feature_use,454.6,free
C01757,2025-02-19,W08,2025-03-27,page_view,261.2,free
C01757,2025-02-19,W08,2025-03-29,page_view,300.3,basic
C01757,2025-02-19,W08,2025-04-12,page_view,132.0,basic
C01757,2025-02-19,W08,2025-04-17,feature_use,134.3,free
C01757,2025-02-19,W08,2025-04-21,page_view,92.4,free
C01758,2025-01-29,W05,2025-01-31,page_view,186.1,pro
C01758,2025-01-29,W05,2025-01-29,page_view,200.4,free
C01758,2025-01-29,W05,2025-02-02,page_view,453.3,basic
C01758,2025-01-29,W05,2025-02-15,page_view,367.4,basic
C01758,2025-01-29,W05,2025-02-16,page_view,2474.1,pro
C01758,2025-01-29,W05,2025-03-15,page_view,185.6,basic
C01759,2025-02-19,W08,2025-02-19,search,129.7,free
C01759,2025-02-19,W08,2025-02-22,page_view,117.0,pro
C01759,2025-02-19,W08,2025-02-20,feature_use,184.1,basic
C01759,2025-02-19,W08,2025-02-19,feature_use,89.0,pro
C01759,2025-02-19,W08,2025-03-06,page_view,279.4,free
C01760,2025-03-19,W12,2025-03-25,page_view,58.3,free
C01761,2025-01-15,W03,2025-01-16,feature_use,78.0,free
C01761,2025-01-15,W03,2025-02-03,page_view,199.2,basic
C01761,2025-01-15,W03,2025-03-31,page_view,235.1,free
C01762,2025-03-19,W12,2025-03-24,page_view,40.9,basic
C01763,2025-01-15,W03,2025-01-20,feature_use,608.6,basic
C01764,2025-01-01,W01,2025-01-03,page_view,105.0,basic
C01764,2025-01-01,W01,2025-01-08,page_view,145.8,basic
C01764,2025-01-01,W01,2025-02-19,feature_use,195.1,free
C01764,2025-01-01,W01,2025-02-20,page_view,39.9,pro
C01765,2025-03-05,W10,2025-03-10,settings_change,209.4,basic
C01765,2025-03-05,W10,2025-03-24,feature_use,82.4,basic
C01765,2025-03-05,W10,2025-03-21,feature_use,169.5,basic
C01765,2025-03-05,W10,2025-04-12,feature_use,1147.4,free
C01765,2025-03-05,W10,2025-05-03,search,172.6,basic
C01766,2025-01-01,W01,2025-01-01,page_view,90.1,free
C01766,2025-01-01,W01,2025-01-11,page_view,128.5,free
C01766,2025-01-01,W01,2025-01-08,feature_use,51.8,free
C01766,2025-01-01,W01,2025-01-14,page_view,141.9,pro
C01767,2025-01-01,W01,2025-01-05,page_view,123.1,free
C01767,2025-01-01,W01,2025-01-01,page_view,224.6,basic
C01767,2025-01-01,W01,2025-01-21,page_view,449.8,free
C01767,2025-01-01,W01,2025-01-16,page_view,75.0,basic
C01767,2025-01-01,W01,2025-01-17,page_view,131.8,free
C01767,2025-01-01,W01,2025-01-17,page_view,141.4,basic
C01767,2025-01-01,W01,2025-02-13,page_view,154.5,pro
C01767,2025-01-01,W01,2025-02-16,search,48.1,basic
C01767,2025-01-01,W01,2025-02-17,page_view,34.3,free
C01767,2025-01-01,W01,2025-02-20,feature_use,324.7,free
C01767,2025-01-01,W01,2025-02-24,search,179.4,free
C01767,2025-01-01,W01,2025-03-06,feature_use,46.9,pro
C01767,2025-01-01,W01,2025-03-13,feature_use,84.7,free
C01767,2025-01-01,W01,2025-03-17,feature_use,119.3,pro
C01768,2025-03-05,W10,2025-03-07,page_view,104.8,free
C01768,2025-03-05,W10,2025-03-07,feature_use,27.5,free
C01769,2025-03-12,W11,2025-03-17,page_view,150.4,basic
C01770,2025-01-15,W03,2025-01-15,page_view,182.4,free
C01770,2025-01-15,W03,2025-02-27,feature_use,254.7,basic
C01770,2025-01-15,W03,2025-03-12,page_view,550.8,pro
C01770,2025-01-15,W03,2025-03-12,page_view,144.2,free
C01770,2025-01-15,W03,2025-03-17,page_view,232.4,free
C01771,2025-02-19,W08,2025-02-22,page_view,757.2,free
C01771,2025-02-19,W08,2025-03-20,search,132.2,basic
C01772,2025-02-26,W09,2025-03-03,page_view,502.0,free
C01773,2025-01-15,W03,2025-01-20,page_view,213.5,pro
C01773,2025-01-15,W03,2025-01-21,page_view,54.2,free
C01773,2025-01-15,W03,2025-02-01,page_view,1148.6,pro
C01773,2025-01-15,W03,2025-02-07,page_view,239.4,basic
C01774,2025-02-19,W08,2025-02-25,search,156.0,basic
C01774,2025-02-19,W08,2025-03-06,feature_use,60.4,free
C01774,2025-02-19,W08,2025-03-14,feature_use,72.4,free
C01775,2025-03-12,W11,2025-03-17,page_view,132.0,basic
C01776,2025-03-05,W10,2025-03-08,page_view,99.6,free
C01777,2025-01-01,W01,2025-01-02,feature_use,55.2,basic
C01777,2025-01-01,W01,2025-01-27,feature_use,110.6,free
C01777,2025-01-01,W01,2025-01-23,page_view,590.0,free
C01777,2025-01-01,W01,2025-01-23,page_view,223.1,basic
C01777,2025-01-01,W01,2025-03-21,page_view,286.8,free
C01777,2025-01-01,W01,2025-03-24,page_view,93.6,basic
C01777,2025-01-01,W01,2025-03-25,feature_use,221.5,free
C01778,2025-01-15,W03,2025-01-17,page_view,111.0,free
C01778,2025-01-15,W03,2025-02-06,search,469.0,basic
C01778,2025-01-15,W03,2025-02-18,page_view,86.7,free
C01778,2025-01-15,W03,2025-02-18,search,80.7,basic
C01778,2025-01-15,W03,2025-03-08,page_view,109.4,free
C01779,2025-01-01,W01,2025-01-07,search,288.5,basic
C01779,2025-01-01,W01,2025-01-19,page_view,426.7,free
C01779,2025-01-01,W01,2025-01-27,feature_use,319.2,basic
C01779,2025-01-01,W01,2025-02-24,feature_use,600.1,free
C01780,2025-03-05,W10,2025-03-09,search,47.3,free
C01780,2025-03-05,W10,2025-04-13,page_view,410.5,free
C01780,2025-03-05,W10,2025-04-09,page_view,99.4,free
C01780,2025-03-05,W10,2025-04-15,search,143.5,free
C01780,2025-03-05,W10,2025-05-06,feature_use,157.7,basic
C01780,2025-03-05,W10,2025-05-02,search,303.9,pro
C01780,2025-03-05,W10,2025-05-01,page_view,53.0,pro
C01781,2025-02-26,W09,2025-03-03,feature_use,133.5,pro
C01782,2025-01-15,W03,2025-01-21,page_view,491.0,free
C01782,2025-01-15,W03,2025-02-02,page_view,257.7,pro
C01783,2025-03-05,W10,2025-03-07,page_view,441.7,basic
C01783,2025-03-05,W10,2025-03-08,page_view,36.0,pro
C01783,2025-03-05,W10,2025-03-20,feature_use,308.6,free
C01783,2025-03-05,W10,2025-04-02,page_view,1654.1,basic
C01783,2025-03-05,W10,2025-05-08,search,24.2,basic
C01784,2025-03-05,W10,2025-03-08,feature_use,362.2,pro
C01784,2025-03-05,W10,2025-03-18,page_view,48.9,basic
C01784,2025-03-05,W10,2025-03-14,page_view,142.1,free
C01784,2025-03-05,W10,2025-03-12,page_view,31.7,free
C01784,2025-03-05,W10,2025-03-25,search,922.7,free
C01784,2025-03-05,W10,2025-03-24,feature_use,94.8,free
C01784,2025-03-05,W10,2025-03-21,page_view,402.6,free
C01784,2025-03-05,W10,2025-03-30,feature_use,526.5,free
C01784,2025-03-05,W10,2025-03-28,feature_use,305.3,free
C01785,2025-01-29,W05,2025-02-04,feature_use,530.9,free
C01785,2025-01-29,W05,2025-03-01,page_view,187.0,pro
C01785,2025-01-29,W05,2025-03-11,page_view,183.8,free
C01785,2025-01-29,W05,2025-03-07,settings_change,86.3,basic
C01785,2025-01-29,W05,2025-04-02,search,208.4,pro
C01785,2025-01-29,W05,2025-04-04,feature_use,114.6,pro
C01785,2025-01-29,W05,2025-04-03,page_view,106.2,pro
C01786,2025-03-12,W11,2025-03-14,settings_change,182.9,free
C01786,2025-03-12,W11,2025-03-18,feature_use,1079.9,basic
C01786,2025-03-12,W11,2025-03-22,search,60.3,free
C01786,2025-03-12,W11,2025-03-25,page_view,37.6,basic
C01786,2025-03-12,W11,2025-04-18,feature_use,94.0,basic
C01786,2025-03-12,W11,2025-05-19,page_view,108.7,basic
C01786,2025-03-12,W11,2025-05-18,feature_use,236.4,pro
C01786,2025-03-12,W11,2025-05-18,page_view,517.8,pro
C01786,2025-03-12,W11,2025-05-20,feature_use,183.3,basic
C01786,2025-03-12,W11,2025-05-14,feature_use,45.4,pro
C01787,2025-03-05,W10,2025-03-11,page_view,136.5,basic
C01787,2025-03-05,W10,2025-03-09,page_view,29.0,basic
C01787,2025-03-05,W10,2025-03-26,feature_use,20.2,pro
C01788,2025-03-05,W10,2025-03-06,page_view,53.7,pro
C01788,2025-03-05,W10,2025-03-07,feature_use,62.5,pro
C01788,2025-03-05,W10,2025-03-10,settings_change,630.5,basic
C01788,2025-03-05,W10,2025-03-29,page_view,140.0,free
C01788,2025-03-05,W10,2025-04-01,search,242.1,free
C01788,2025-03-05,W10,2025-05-16,search,91.5,free
C01788,2025-03-05,W10,2025-05-14,page_view,364.7,free
C01788,2025-03-05,W10,2025-05-17,page_view,8.8,free
C01789,2025-02-12,W07,2025-02-18,page_view,69.7,basic
C01789,2025-02-12,W07,2025-03-01,page_view,76.3,basic
C01789,2025-02-12,W07,2025-03-12,page_view,229.0,basic
C01789,2025-02-12,W07,2025-04-15,search,71.4,basic
C01790,2025-02-26,W09,2025-03-02,feature_use,40.6,free
C01790,2025-02-26,W09,2025-03-07,feature_use,96.9,basic
C01790,2025-02-26,W09,2025-03-05,feature_use,201.0,basic
C01790,2025-02-26,W09,2025-03-16,settings_change,130.3,basic
C01790,2025-02-26,W09,2025-03-14,page_view,141.8,basic
C01790,2025-02-26,W09,2025-03-14,feature_use,388.7,free
C01790,2025-02-26,W09,2025-03-15,feature_use,140.6,free
C01790,2025-02-26,W09,2025-03-12,search,238.2,free
C01790,2025-02-26,W09,2025-03-18,page_view,233.7,free
C01790,2025-02-26,W09,2025-03-21,feature_use,303.2,free
C01790,2025-02-26,W09,2025-03-24,search,437.9,pro
C01790,2025-02-26,W09,2025-03-20,page_view,34.7,pro
C01790,2025-02-26,W09,2025-03-19,page_view,461.5,free
C01790,2025-02-26,W09,2025-03-23,feature_use,137.8,basic
C01790,2025-02-26,W09,2025-04-24,feature_use,131.5,pro
C01790,2025-02-26,W09,2025-04-28,feature_use,81.9,basic
C01790,2025-02-26,W09,2025-05-05,search,82.7,free
C01790,2025-02-26,W09,2025-05-01,feature_use,193.0,basic
C01791,2025-02-12,W07,2025-02-14,feature_use,143.2,pro
C01792,2025-01-01,W01,2025-01-03,settings_change,74.3,free
C01792,2025-01-01,W01,2025-01-24,settings_change,565.2,free
C01793,2025-02-12,W07,2025-02-13,search,38.7,free
C01794,2025-02-12,W07,2025-02-15,feature_use,224.3,basic
C01794,2025-02-12,W07,2025-02-18,page_view,78.0,free
C01794,2025-02-12,W07,2025-03-31,page_view,11.2,free
C01794,2025-02-12,W07,2025-04-01,page_view,57.6,basic
C01794,2025-02-12,W07,2025-03-28,page_view,124.4,free
C01795,2025-01-08,W02,2025-01-09,page_view,41.0,free
C01795,2025-01-08,W02,2025-01-11,page_view,305.3,free
C01795,2025-01-08,W02,2025-01-11,feature_use,63.0,free
C01795,2025-01-08,W02,2025-01-16,feature_use,154.1,free
C01795,2025-01-08,W02,2025-01-27,feature_use,350.5,free
C01795,2025-01-08,W02,2025-01-27,page_view,93.0,basic
C01795,2025-01-08,W02,2025-01-24,page_view,285.2,pro
C01795,2025-01-08,W02,2025-01-25,page_view,206.0,basic
C01795,2025-01-08,W02,2025-01-28,page_view,846.2,free
C01795,2025-01-08,W02,2025-01-28,page_view,333.5,basic
C01795,2025-01-08,W02,2025-01-25,page_view,11.8,basic
C01796,2025-02-12,W07,2025-02-16,search,566.9,free
C01796,2025-02-12,W07,2025-03-14,page_view,254.1,pro
C01796,2025-02-12,W07,2025-03-17,settings_change,460.9,pro
C01796,2025-02-12,W07,2025-03-16,page_view,69.9,basic
C01796,2025-02-12,W07,2025-03-22,feature_use,173.2,basic
C01797,2025-01-08,W02,2025-01-14,settings_change,291.1,basic
C01798,2025-01-01,W01,2025-01-02,page_view,88.3,free
C01798,2025-01-01,W01,2025-01-05,search,97.4,free
C01798,2025-01-01,W01,2025-01-01,page_view,1043.6,pro
C01798,2025-01-01,W01,2025-01-02,page_view,339.9,free
C01798,2025-01-01,W01,2025-01-09,page_view,440.6,free
C01798,2025-01-01,W01,2025-01-20,page_view,560.5,free
C01799,2025-02-26,W09,2025-03-03,feature_use,123.2,pro
C01799,2025-02-26,W09,2025-03-03,search,597.0,free
C01799,2025-02-26,W09,2025-03-16,search,179.4,free
C01799,2025-02-26,W09,2025-03-21,feature_use,175.8,pro
C01799,2025-02-26,W09,2025-03-24,page_view,54.7,basic
C01799,2025-02-26,W09,2025-03-25,search,66.6,free
C01799,2025-02-26,W09,2025-04-07,search,453.2,basic
C01799,2025-02-26,W09,2025-04-14,page_view,228.4,basic
C01799,2025-02-26,W09,2025-04-13,feature_use,87.3,free
C01799,2025-02-26,W09,2025-04-12,page_view,179.5,pro
C01799,2025-02-26,W09,2025-05-18,feature_use,1127.5,pro
C01799,2025-02-26,W09,2025-05-14,page_view,127.8,free
C01799,2025-02-26,W09,2025-05-17,page_view,87.0,free
C01799,2025-02-26,W09,2025-05-20,page_view,1858.1,free
C01800,2025-03-05,W10,2025-03-09,page_view,338.0,free
C01800,2025-03-05,W10,2025-03-27,page_view,464.9,basic
C01800,2025-03-05,W10,2025-03-31,page_view,923.9,basic
C01801,2025-03-05,W10,2025-03-06,search,177.1,free
C01801,2025-03-05,W10,2025-03-10,page_view,772.2,free
C01801,2025-03-05,W10,2025-03-20,page_view,244.4,basic
C01801,2025-03-05,W10,2025-05-05,search,80.7,free
C01801,2025-03-05,W10,2025-05-04,page_view,92.5,basic
C01801,2025-03-05,W10,2025-05-05,search,75.6,basic
C01801,2025-03-05,W10,2025-05-04,page_view,103.4,basic
C01802,2025-01-29,W05,2025-02-01,settings_change,57.6,free
C01803,2025-02-12,W07,2025-02-12,search,93.9,free
C01803,2025-02-12,W07,2025-02-17,page_view,28.6,pro
C01803,2025-02-12,W07,2025-02-15,search,580.4,pro
C01803,2025-02-12,W07,2025-02-16,page_view,165.1,pro
C01804,2025-03-05,W10,2025-03-09,feature_use,30.2,pro
C01804,2025-03-05,W10,2025-03-09,feature_use,181.0,basic
C01804,2025-03-05,W10,2025-03-16,search,74.2,free
C01804,2025-03-05,W10,2025-03-15,page_view,188.0,free
C01805,2025-02-05,W06,2025-02-11,feature_use,37.0,free
C01806,2025-02-19,W08,2025-02-22,feature_use,50.5,free
C01806,2025-02-19,W08,2025-02-19,page_view,217.7,basic
C01806,2025-02-19,W08,2025-02-19,settings_change,671.6,basic
C01806,2025-02-19,W08,2025-03-05,page_view,60.8,basic
C01806,2025-02-19,W08,2025-03-09,page_view,77.9,basic
C01807,2025-03-05,W10,2025-03-07,settings_change,276.7,pro
C01807,2025-03-05,W10,2025-03-06,page_view,126.8,free
C01807,2025-03-05,W10,2025-04-16,feature_use,134.8,free
C01808,2025-01-15,W03,2025-01-16,page_view,497.9,pro
C01808,2025-01-15,W03,2025-01-19,page_view,155.2,free
C01808,2025-01-15,W03,2025-01-20,search,86.8,free
C01808,2025-01-15,W03,2025-03-13,page_view,144.7,pro
C01809,2025-03-19,W12,2025-03-23,search,81.7,free
C01809,2025-03-19,W12,2025-03-23,feature_use,183.4,free
C01809,2025-03-19,W12,2025-03-29,feature_use,406.6,free
C01809,2025-03-19,W12,2025-04-04,search,235.7,free
C01809,2025-03-19,W12,2025-04-26,page_view,97.8,free
C01809,2025-03-19,W12,2025-05-01,feature_use,48.9,free
C01809,2025-03-19,W12,2025-05-03,search,223.8,free
C01810,2025-01-22,W04,2025-01-24,page_view,36.7,free
C01810,2025-01-22,W04,2025-02-02,feature_use,58.3,pro
C01810,2025-01-22,W04,2025-04-08,feature_use,242.3,basic
C01810,2025-01-22,W04,2025-04-06,feature_use,224.3,free
C01810,2025-01-22,W04,2025-04-15,settings_change,196.5,pro
C01811,2025-01-08,W02,2025-01-10,feature_use,81.1,pro
C01812,2025-01-29,W05,2025-02-03,page_view,183.0,free
C01812,2025-01-29,W05,2025-01-30,feature_use,16.1,free
C01812,2025-01-29,W05,2025-03-01,page_view,294.7,pro
