user_id,plan_type,signup_cohort,interaction_date,model_fired,suggestion_surfaced,user_accepted,ground_truth_correct,confidence_score,suggestion_category,time_to_decision_sec,outcome_value
C01568,basic,W08,2025-04-11,True,True,True,True,0.7173,search_relevance,3.7,68.81
C01569,basic,W07,2025-02-21,True,True,False,True,0.6061,product_recommendation,64.0,0.0
C01569,basic,W07,2025-04-29,False,False,False,,,,,0.0
C01569,basic,W07,2025-05-02,False,False,False,,,,,0.0
C01569,basic,W07,2025-03-05,True,True,True,True,0.905,product_recommendation,27.4,21.99
C01569,basic,W07,2025-04-08,True,True,True,True,0.7491,cart_recovery,42.9,47.53
C01569,basic,W07,2025-03-19,True,True,True,True,0.864,product_recommendation,57.3,118.06
C01569,basic,W07,2025-03-04,True,True,True,True,0.6875,cart_recovery,15.8,43.21
C01569,basic,W07,2025-03-12,False,False,False,,,,,0.0
C01569,basic,W07,2025-03-25,False,False,False,,,,,0.0
C01569,basic,W07,2025-02-20,True,False,False,False,0.4544,cross_sell_upsell,,0.0
C01570,free,W06,2025-04-02,True,True,False,True,0.8674,cross_sell_upsell,15.0,0.0
C01570,free,W06,2025-02-23,True,True,False,True,0.7499,product_recommendation,27.2,0.0
C01570,free,W06,2025-04-06,True,True,True,True,0.7098,cart_recovery,4.4,19.38
C01570,free,W06,2025-04-22,True,True,False,True,0.9195,cart_recovery,16.4,0.0
C01570,free,W06,2025-04-01,True,True,True,True,0.6968,cross_sell_upsell,53.8,81.58
C01570,free,W06,2025-03-31,False,False,False,,,,,0.0
C01570,free,W06,2025-03-17,True,False,False,False,0.3402,cart_recovery,,0.0
C01570,free,W06,2025-04-29,False,False,False,,,,,0.0
C01571,free,W10,2025-04-04,True,True,True,True,0.6501,search_relevance,22.1,57.78
C01571,free,W10,2025-03-29,False,False,False,,,,,0.0
C01571,free,W10,2025-05-02,True,True,True,True,0.6424,product_recommendation,36.4,27.02
C01572,free,W06,2025-02-17,False,False,False,,,,,0.0
C01572,free,W06,2025-04-07,False,False,False,,,,,0.0
C01572,free,W06,2025-04-21,True,True,False,True,0.9524,cross_sell_upsell,10.3,0.0
C01572,free,W06,2025-04-19,True,True,False,True,0.8231,cart_recovery,19.6,0.0
C01572,free,W06,2025-02-17,True,True,False,True,0.6418,cross_sell_upsell,11.5,0.0
C01572,free,W06,2025-04-24,False,False,False,,,,,0.0
C01572,free,W06,2025-04-28,False,False,False,,,,,0.0
C01572,free,W06,2025-04-01,False,False,False,,,,,0.0
C01573,free,W12,2025-05-15,False,False,False,,,,,0.0
C01573,free,W12,2025-04-06,False,False,False,,,,,0.0
C01573,free,W12,2025-04-25,True,True,True,True,0.8197,cart_recovery,45.7,63.8
C01574,free,W10,2025-05-12,True,True,True,True,0.8759,product_recommendation,10.5,18.94
C01574,free,W10,2025-03-20,False,False,False,,,,,0.0
C01574,free,W10,2025-03-23,False,False,False,,,,,0.0
C01575,basic,W09,2025-03-04,True,False,False,False,0.3427,product_recommendation,,0.0
C01575,basic,W09,2025-04-13,True,True,True,True,0.8016,cross_sell_upsell,73.4,17.07
C01575,basic,W09,2025-03-03,False,False,False,,,,,0.0
C01576,basic,W12,2025-05-11,True,True,True,True,0.7138,cart_recovery,8.7,41.13
C01576,basic,W12,2025-06-04,True,True,True,True,0.6952,cross_sell_upsell,4.6,86.38
C01576,basic,W12,2025-04-23,True,True,True,True,0.7892,cross_sell_upsell,20.9,35.95
C01577,free,W12,2025-04-19,False,False,False,,,,,0.0
C01577,free,W12,2025-06-06,False,False,False,,,,,0.0
C01577,free,W12,2025-04-06,False,False,False,,,,,0.0
C01578,free,W05,2025-03-17,True,True,False,False,0.6431,cart_recovery,46.0,0.0
C01578,free,W05,2025-03-26,True,True,False,True,0.8395,search_relevance,11.8,0.0
C01578,free,W05,2025-04-05,False,False,False,,,,,0.0
C01578,free,W05,2025-04-15,True,True,True,True,0.8015,product_recommendation,2.0,52.12
C01579,pro,W03,2025-03-12,True,True,True,True,0.6554,search_relevance,12.4,52.39
C01579,pro,W03,2025-03-01,True,True,True,False,0.7127,search_relevance,79.9,-48.29
C01579,pro,W03,2025-02-09,True,True,True,True,0.7011,product_recommendation,88.2,48.22
C01579,pro,W03,2025-01-18,True,True,True,True,0.9502,product_recommendation,101.1,51.64
C01580,free,W11,2025-05-03,False,False,False,,,,,0.0
C01580,free,W11,2025-05-29,True,True,True,True,0.9729,cart_recovery,19.7,44.52
C01580,free,W11,2025-04-04,True,True,True,True,0.8689,search_relevance,62.9,72.43
C01581,pro,W01,2025-01-07,False,False,False,,,,,0.0
C01581,pro,W01,2025-01-10,True,False,False,False,0.3322,product_recommendation,,0.0
C01581,pro,W01,2025-03-01,True,True,True,True,0.7621,search_relevance,9.4,103.88
C01581,pro,W01,2025-03-15,True,True,True,True,0.962,product_recommendation,10.1,75.54
C01581,pro,W01,2025-02-01,True,True,False,True,0.9288,product_recommendation,10.3,0.0
C01582,free,W02,2025-01-25,True,True,True,True,0.9552,product_recommendation,12.8,50.82
C01582,free,W02,2025-01-16,True,True,True,True,0.6863,cross_sell_upsell,8.8,78.25
C01582,free,W02,2025-03-31,False,False,False,,,,,0.0
C01583,basic,W07,2025-03-27,True,True,True,False,0.5424,cross_sell_upsell,14.1,-32.83
C01583,basic,W07,2025-03-28,False,False,False,,,,,0.0
C01583,basic,W07,2025-02-24,True,True,True,True,0.8662,search_relevance,28.8,41.3
C01584,pro,W12,2025-04-01,True,True,False,True,0.7023,product_recommendation,19.6,0.0
C01584,pro,W12,2025-05-08,True,True,True,True,0.5781,cross_sell_upsell,25.0,71.86
C01584,pro,W12,2025-05-10,False,False,False,,,,,0.0
C01585,basic,W02,2025-04-01,True,True,True,True,0.9402,cross_sell_upsell,17.4,33.53
C01585,basic,W02,2025-01-26,True,True,True,True,0.8345,search_relevance,50.2,109.56
C01585,basic,W02,2025-02-01,True,True,False,True,0.8554,product_recommendation,4.8,0.0
C01586,pro,W12,2025-05-24,True,True,True,True,0.8123,cross_sell_upsell,17.3,47.58
C01586,pro,W12,2025-06-01,True,True,True,True,0.674,cart_recovery,9.5,39.7
C01586,pro,W12,2025-03-31,True,True,True,False,0.541,cross_sell_upsell,13.9,-14.84
C01587,free,W09,2025-04-05,True,True,False,True,0.607,product_recommendation,19.8,0.0
C01587,free,W09,2025-04-09,False,False,False,,,,,0.0
C01587,free,W09,2025-03-14,False,False,False,,,,,0.0
C01588,free,W01,2025-03-25,True,True,True,True,0.6962,cart_recovery,78.8,89.59
C01588,free,W01,2025-01-30,False,False,False,,,,,0.0
C01588,free,W01,2025-02-22,True,True,False,True,0.867,cross_sell_upsell,13.3,0.0
C01589,pro,W04,2025-04-05,True,True,False,True,0.6887,cart_recovery,43.3,0.0
C01589,pro,W04,2025-04-12,True,True,True,True,0.949,cart_recovery,8.8,71.0
C01589,pro,W04,2025-02-10,True,True,True,False,0.7994,search_relevance,12.3,-27.23
C01590,free,W08,2025-04-24,False,False,False,,,,,0.0
C01590,free,W08,2025-05-13,True,True,True,True,0.7786,product_recommendation,9.7,75.88
C01590,free,W08,2025-04-14,True,True,False,True,0.8003,product_recommendation,31.6,0.0
C01591,pro,W11,2025-03-25,True,True,True,True,0.7426,search_relevance,5.7,49.36
C01591,pro,W11,2025-04-30,True,True,True,True,0.7484,cross_sell_upsell,30.2,67.01
C01591,pro,W11,2025-03-22,True,True,True,True,0.9636,cart_recovery,23.2,25.35
C01592,free,W12,2025-06-06,False,False,False,,,,,0.0
C01592,free,W12,2025-06-02,False,False,False,,,,,0.0
C01592,free,W12,2025-05-17,False,False,False,,,,,0.0
C01592,free,W12,2025-05-11,False,False,False,,,,,0.0
C01592,free,W12,2025-03-30,False,False,False,,,,,0.0
C01592,free,W12,2025-06-05,False,False,False,,,,,0.0
C01593,free,W08,2025-04-04,False,False,False,,,,,0.0
C01593,free,W08,2025-04-24,False,False,False,,,,,0.0
C01593,free,W08,2025-03-09,False,False,False,,,,,0.0
C01594,free,W04,2025-02-13,False,False,False,,,,,0.0
C01594,free,W04,2025-02-20,True,False,False,False,0.3512,search_relevance,,0.0
C01594,free,W04,2025-04-07,True,True,False,True,0.8798,cart_recovery,11.7,0.0
C01595,free,W12,2025-05-26,False,False,False,,,,,0.0
C01595,free,W12,2025-03-30,True,True,False,True,0.6984,cross_sell_upsell,21.8,0.0
C01595,free,W12,2025-06-02,False,False,False,,,,,0.0
C01596,basic,W12,2025-04-18,True,True,True,True,0.7408,search_relevance,44.5,109.48
C01596,basic,W12,2025-05-05,False,False,False,,,,,0.0
C01596,basic,W12,2025-03-21,True,True,False,True,0.5,search_relevance,9.9,0.0
C01596,basic,W12,2025-05-07,True,True,True,True,0.8153,cross_sell_upsell,7.7,66.65
C01596,basic,W12,2025-04-22,True,True,True,True,0.7229,product_recommendation,41.6,74.68
C01597,basic,W04,2025-02-04,True,False,False,False,0.3,product_recommendation,,0.0
C01597,basic,W04,2025-01-23,True,True,False,True,0.7938,cart_recovery,63.2,0.0
C01597,basic,W04,2025-01-22,True,False,False,False,0.4346,cross_sell_upsell,,0.0
C01598,free,W04,2025-02-14,True,False,False,False,0.4315,cross_sell_upsell,,0.0
C01598,free,W04,2025-02-15,True,True,True,True,0.8854,product_recommendation,20.3,75.44
C01598,free,W04,2025-01-30,True,True,True,True,0.7616,product_recommendation,4.9,24.4
C01599,pro,W01,2025-02-23,True,False,False,False,0.4493,cart_recovery,,0.0
C01599,pro,W01,2025-01-27,True,True,True,True,0.6708,search_relevance,9.9,63.64
C01599,pro,W01,2025-03-18,True,True,False,False,0.5795,search_relevance,37.6,0.0
C01600,free,W03,2025-02-19,True,True,False,False,0.6337,product_recommendation,26.7,0.0
C01600,free,W03,2025-03-04,False,False,False,,,,,0.0
C01600,free,W03,2025-04-04,False,False,False,,,,,0.0
C01601,free,W03,2025-03-15,True,True,False,True,0.9191,cart_recovery,10.6,0.0
C01601,free,W03,2025-03-30,True,True,False,True,0.8268,product_recommendation,12.5,0.0
C01601,free,W03,2025-02-27,True,True,True,True,0.9059,product_recommendation,6.9,96.76
C01601,free,W03,2025-01-31,False,False,False,,,,,0.0
C01601,free,W03,2025-02-10,True,True,True,False,0.5004,product_recommendation,22.7,-26.42
C01601,free,W03,2025-02-11,True,True,False,True,0.6955,cross_sell_upsell,3.7,0.0
C01601,free,W03,2025-02-03,True,True,True,True,0.6499,search_relevance,11.7,50.81
C01601,free,W03,2025-01-16,False,False,False,,,,,0.0
C01601,free,W03,2025-03-28,False,False,False,,,,,0.0
C01601,free,W03,2025-04-07,True,True,False,True,0.5,cross_sell_upsell,50.5,0.0
C01601,free,W03,2025-02-22,True,True,False,True,0.7297,cross_sell_upsell,85.5,0.0
C01601,free,W03,2025-01-23,True,True,True,True,0.7703,cross_sell_upsell,32.0,62.31
C01602,free,W05,2025-04-05,True,True,False,True,0.8612,cart_recovery,17.2,0.0
C01602,free,W05,2025-03-27,False,False,False,,,,,0.0
C01602,free,W05,2025-02-19,True,True,True,True,0.863,product_recommendation,90.6,48.67
C01603,pro,W08,2025-04-17,True,True,True,True,0.8327,cart_recovery,8.7,125.1
C01603,pro,W08,2025-05-03,True,True,True,True,0.6509,cross_sell_upsell,38.9,24.74
C01603,pro,W08,2025-03-17,True,True,True,True,0.7033,search_relevance,97.9,28.83
C01603,pro,W08,2025-03-26,True,False,False,False,0.331,cross_sell_upsell,,0.0
C01603,pro,W08,2025-03-15,True,False,False,False,0.3,cart_recovery,,0.0
C01603,pro,W08,2025-04-13,True,False,False,False,0.3,product_recommendation,,0.0
C01603,pro,W08,2025-05-08,True,True,True,True,0.7859,product_recommendation,13.6,74.29
C01603,pro,W08,2025-04-13,False,False,False,,,,,0.0
C01604,free,W05,2025-02-11,True,False,False,False,0.4337,product_recommendation,,0.0
C01604,free,W05,2025-04-17,True,True,True,True,0.8763,cross_sell_upsell,11.9,55.68
C01604,free,W05,2025-02-13,True,False,False,False,0.3005,cart_recovery,,0.0
C01605,basic,W04,2025-04-08,True,True,True,True,0.5366,cross_sell_upsell,10.3,35.97
C01605,basic,W04,2025-02-19,True,True,True,True,0.8998,cross_sell_upsell,19.6,57.15
C01605,basic,W04,2025-03-28,True,True,True,True,0.8369,cart_recovery,17.1,17.87
C01606,free,W07,2025-04-16,True,True,True,True,0.9446,search_relevance,30.1,22.08
C01606,free,W07,2025-03-19,False,False,False,,,,,0.0
C01606,free,W07,2025-04-04,False,False,False,,,,,0.0
C01607,free,W01,2025-03-11,False,False,False,,,,,0.0
C01607,free,W01,2025-02-05,False,False,False,,,,,0.0
C01607,free,W01,2025-01-09,True,True,True,True,0.6305,product_recommendation,51.7,122.7
C01608,free,W06,2025-04-22,False,False,False,,,,,0.0
C01608,free,W06,2025-04-17,True,False,False,False,0.3888,product_recommendation,,0.0
C01608,free,W06,2025-04-03,True,True,False,True,0.6892,cross_sell_upsell,10.0,0.0
C01609,free,W09,2025-04-10,False,False,False,,,,,0.0
C01609,free,W09,2025-04-21,True,True,False,False,0.576,cross_sell_upsell,56.5,0.0
C01609,free,W09,2025-03-29,False,False,False,,,,,0.0
C01610,basic,W02,2025-03-17,True,True,False,True,0.8514,cart_recovery,75.5,0.0
C01610,basic,W02,2025-01-29,False,False,False,,,,,0.0
C01610,basic,W02,2025-01-17,True,True,True,True,0.9391,cart_recovery,19.7,28.09
C01611,free,W09,2025-03-16,True,True,True,True,0.8831,product_recommendation,2.9,113.68
C01611,free,W09,2025-04-30,False,False,False,,,,,0.0
C01611,free,W09,2025-03-31,True,True,False,True,0.6837,cross_sell_upsell,4.2,0.0
C01612,basic,W07,2025-03-27,True,False,False,False,0.3,cart_recovery,,0.0
C01612,basic,W07,2025-02-12,False,False,False,,,,,0.0
C01612,basic,W07,2025-02-25,True,True,True,True,0.8445,cart_recovery,54.9,100.43
C01613,basic,W07,2025-03-30,True,True,True,True,0.7796,product_recommendation,2.8,44.64
C01613,basic,W07,2025-02-21,False,False,False,,,,,0.0
C01613,basic,W07,2025-05-02,True,True,True,False,0.7075,cross_sell_upsell,17.6,-15.71
C01614,basic,W04,2025-01-29,True,True,True,False,0.6234,cross_sell_upsell,8.2,-56.88
C01614,basic,W04,2025-02-12,True,True,True,True,0.9822,cart_recovery,33.3,29.35
C01614,basic,W04,2025-02-15,True,True,True,True,0.7451,cross_sell_upsell,20.6,83.16
C01615,free,W10,2025-03-12,False,False,False,,,,,0.0
C01615,free,W10,2025-03-27,True,True,True,False,0.7064,cart_recovery,4.2,-12.48
C01615,free,W10,2025-05-14,True,True,False,True,0.7683,cart_recovery,13.1,0.0
C01616,pro,W05,2025-03-28,True,True,True,True,0.7204,cross_sell_upsell,11.0,63.19
C01616,pro,W05,2025-03-21,False,False,False,,,,,0.0
C01616,pro,W05,2025-04-09,False,False,False,,,,,0.0
C01617,basic,W12,2025-04-25,True,True,True,True,0.7383,product_recommendation,26.4,32.72
C01617,basic,W12,2025-04-14,False,False,False,,,,,0.0
C01617,basic,W12,2025-04-06,True,True,False,True,0.642,product_recommendation,34.3,0.0
C01618,free,W06,2025-02-26,True,True,True,True,0.8123,cross_sell_upsell,13.6,199.99
C01618,free,W06,2025-02-05,False,False,False,,,,,0.0
C01618,free,W06,2025-04-29,True,True,False,True,0.7986,cart_recovery,19.3,0.0
C01619,free,W06,2025-03-16,True,True,True,False,0.5092,product_recommendation,28.7,-19.72
C01619,free,W06,2025-03-11,True,True,True,True,0.9176,product_recommendation,7.1,53.85
C01619,free,W06,2025-04-10,True,True,False,False,0.8336,cross_sell_upsell,26.6,0.0
C01619,free,W06,2025-03-05,True,True,True,True,0.8933,product_recommendation,14.8,62.13
C01619,free,W06,2025-04-03,False,False,False,,,,,0.0
C01619,free,W06,2025-02-21,True,True,False,True,0.7093,search_relevance,24.3,0.0
C01619,free,W06,2025-02-13,True,True,True,False,0.6289,cart_recovery,23.5,-27.29
C01620,pro,W08,2025-04-27,True,True,False,False,0.642,search_relevance,18.8,0.0
C01620,pro,W08,2025-03-16,True,True,True,True,0.5348,product_recommendation,35.8,117.54
C01620,pro,W08,2025-02-21,True,False,False,False,0.3002,product_recommendation,,0.0
C01620,pro,W08,2025-05-08,False,False,False,,,,,0.0
C01621,free,W10,2025-03-23,False,False,False,,,,,0.0
C01621,free,W10,2025-05-03,True,True,True,True,0.9514,cart_recovery,23.6,89.86
C01621,free,W10,2025-03-28,True,True,False,True,0.8574,cart_recovery,26.3,0.0
C01622,pro,W12,2025-05-31,False,False,False,,,,,0.0
C01622,pro,W12,2025-05-31,True,False,False,False,0.3172,cart_recovery,,0.0
C01622,pro,W12,2025-04-10,True,True,True,True,0.9815,product_recommendation,119.9,66.92
C01623,free,W05,2025-03-22,False,False,False,,,,,0.0
C01623,free,W05,2025-02-11,True,True,True,True,0.9309,cart_recovery,56.5,20.09
C01623,free,W05,2025-03-21,True,True,False,True,0.9606,cross_sell_upsell,52.3,0.0
C01624,basic,W10,2025-03-07,False,False,False,,,,,0.0
C01624,basic,W10,2025-05-26,True,True,True,True,0.8936,cart_recovery,5.5,63.46
C01624,basic,W10,2025-04-24,True,True,True,True,0.7392,product_recommendation,24.2,65.23
C01625,basic,W04,2025-01-25,False,False,False,,,,,0.0
C01625,basic,W04,2025-04-12,True,True,True,True,0.8806,product_recommendation,29.0,54.92
C01625,basic,W04,2025-03-21,True,True,False,False,0.6611,product_recommendation,25.1,0.0
C01626,pro,W11,2025-04-21,True,True,True,True,0.732,cart_recovery,18.7,25.05
C01626,pro,W11,2025-04-09,True,True,False,True,0.7569,cross_sell_upsell,32.5,0.0
C01626,pro,W11,2025-04-28,True,True,True,True,0.8018,product_recommendation,33.3,60.01
C01627,basic,W08,2025-05-03,True,True,True,True,0.89,product_recommendation,22.9,72.86
C01627,basic,W08,2025-04-17,True,True,True,True,0.8093,product_recommendation,43.5,45.31
C01627,basic,W08,2025-04-25,False,False,False,,,,,0.0
C01628,pro,W10,2025-05-11,True,True,True,True,0.9045,product_recommendation,28.4,49.44
C01628,pro,W10,2025-03-30,True,True,True,True,0.9175,cart_recovery,10.9,81.65
C01628,pro,W10,2025-03-19,False,False,False,,,,,0.0
C01629,free,W08,2025-04-18,True,False,False,False,0.4714,product_recommendation,,0.0
C01629,free,W08,2025-03-08,True,True,False,True,0.9652,cross_sell_upsell,13.9,0.0
C01629,free,W08,2025-03-13,False,False,False,,,,,0.0
C01630,pro,W11,2025-03-15,True,True,True,True,0.9462,search_relevance,20.2,41.5
C01630,pro,W11,2025-03-29,True,True,False,True,0.8894,cross_sell_upsell,56.6,0.0
C01630,pro,W11,2025-04-09,True,True,True,True,0.9642,search_relevance,31.4,39.62
C01630,pro,W11,2025-05-30,True,True,False,True,0.7589,product_recommendation,5.5,0.0
C01631,free,W03,2025-02-09,True,True,False,True,0.7615,product_recommendation,43.3,0.0
C01631,free,W03,2025-03-22,True,True,True,True,0.8844,cart_recovery,9.1,48.14
C01631,free,W03,2025-01-29,True,True,True,True,0.8788,cross_sell_upsell,35.0,84.1
C01632,free,W02,2025-01-08,False,False,False,,,,,0.0
C01632,free,W02,2025-03-15,True,True,False,True,0.8002,cross_sell_upsell,14.8,0.0
C01632,free,W02,2025-02-06,True,True,True,True,0.8602,product_recommendation,20.9,109.64
C01633,basic,W01,2025-03-19,True,True,False,True,0.8281,product_recommendation,24.5,0.0
C01633,basic,W01,2025-01-02,True,True,True,True,0.8281,product_recommendation,7.0,51.55
C01633,basic,W01,2025-02-15,True,True,False,False,0.6267,cart_recovery,49.0,0.0
C01634,basic,W01,2025-03-25,True,True,True,True,0.6741,cross_sell_upsell,56.9,170.02
C01634,basic,W01,2025-03-15,True,True,True,False,0.819,cross_sell_upsell,64.9,-19.11
C01634,basic,W01,2025-03-06,True,True,True,True,0.5,product_recommendation,26.3,68.02
C01635,free,W04,2025-04-08,False,False,False,,,,,0.0
C01635,free,W04,2025-01-22,True,True,True,True,0.9557,product_recommendation,59.0,53.31
C01635,free,W04,2025-03-14,True,True,True,True,0.9668,cross_sell_upsell,33.6,94.17
C01636,free,W10,2025-05-07,True,True,True,True,0.734,product_recommendation,7.9,100.57
C01636,free,W10,2025-03-07,False,False,False,,,,,0.0
C01636,free,W10,2025-05-23,True,True,True,True,0.8477,product_recommendation,23.6,172.0
C01637,free,W02,2025-01-15,True,True,True,True,0.7895,cart_recovery,23.4,70.27
C01637,free,W02,2025-03-15,False,False,False,,,,,0.0
C01637,free,W02,2025-03-23,False,False,False,,,,,0.0
C01638,basic,W03,2025-02-04,True,True,False,True,0.8189,search_relevance,26.8,0.0
C01638,basic,W03,2025-03-30,True,True,True,True,0.7922,cross_sell_upsell,8.1,61.81
C01638,basic,W03,2025-03-12,True,True,True,False,0.7658,product_recommendation,19.3,-13.12
C01639,free,W03,2025-02-27,True,False,False,False,0.3605,search_relevance,,0.0
C01639,free,W03,2025-03-10,True,True,False,True,0.9621,cross_sell_upsell,35.7,0.0
C01639,free,W03,2025-03-30,False,False,False,,,,,0.0
C01640,basic,W07,2025-04-02,False,False,False,,,,,0.0
C01640,basic,W07,2025-02-27,True,True,False,True,0.7966,product_recommendation,9.7,0.0
C01640,basic,W07,2025-04-14,True,True,False,True,0.747,product_recommendation,26.4,0.0
C01641,pro,W06,2025-03-02,True,False,False,False,0.3005,cross_sell_upsell,,0.0
C01641,pro,W06,2025-02-13,True,True,False,False,0.5663,search_relevance,6.6,0.0
C01641,pro,W06,2025-02-06,True,True,False,True,0.5343,product_recommendation,116.3,0.0
C01641,pro,W06,2025-02-06,True,True,True,True,0.9682,cross_sell_upsell,19.9,77.89
C01641,pro,W06,2025-02-25,True,True,True,True,0.8305,cart_recovery,36.2,73.03
C01641,pro,W06,2025-03-06,True,True,True,True,0.9267,product_recommendation,37.7,57.12
C01642,basic,W11,2025-05-03,False,False,False,,,,,0.0
C01642,basic,W11,2025-05-05,True,True,True,True,0.963,cross_sell_upsell,8.8,30.45
C01642,basic,W11,2025-05-28,True,True,True,True,0.7921,cross_sell_upsell,56.2,36.42
C01643,basic,W05,2025-03-27,True,True,False,True,0.9147,product_recommendation,4.1,0.0
C01643,basic,W05,2025-03-05,True,True,True,False,0.6293,cross_sell_upsell,28.0,-35.36
C01643,basic,W05,2025-02-18,True,True,True,True,0.7368,product_recommendation,19.9,55.65
C01644,free,W09,2025-05-18,True,True,True,True,0.7694,product_recommendation,13.2,56.75
C01644,free,W09,2025-05-02,True,True,True,True,0.8377,cross_sell_upsell,7.1,33.27
C01644,free,W09,2025-04-10,True,True,True,True,0.7908,cross_sell_upsell,6.9,25.61
C01645,basic,W04,2025-01-28,True,True,True,True,0.7772,cross_sell_upsell,27.3,86.53
C01645,basic,W04,2025-01-28,True,True,True,True,0.8208,cart_recovery,78.2,53.93
C01645,basic,W04,2025-03-17,True,True,False,True,0.9411,product_recommendation,48.3,0.0
C01646,basic,W12,2025-05-05,True,True,False,True,0.5733,product_recommendation,29.8,0.0
C01646,basic,W12,2025-05-18,True,True,True,True,0.7578,product_recommendation,30.6,58.92
C01646,basic,W12,2025-03-19,True,True,True,True,0.7025,cross_sell_upsell,36.9,53.56
C01647,basic,W10,2025-05-06,False,False,False,,,,,0.0
C01647,basic,W10,2025-05-20,True,True,True,True,0.7843,cart_recovery,3.3,21.96
C01647,basic,W10,2025-03-13,True,True,True,True,0.8535,product_recommendation,25.6,83.65
C01647,basic,W10,2025-05-15,True,True,True,True,0.9627,cross_sell_upsell,136.2,22.01
C01648,free,W03,2025-02-24,False,False,False,,,,,0.0
C01648,free,W03,2025-02-28,True,True,True,True,0.7779,search_relevance,109.5,45.86
C01648,free,W03,2025-04-05,False,False,False,,,,,0.0
C01649,pro,W07,2025-03-18,True,True,False,False,0.6954,cart_recovery,66.4,0.0
C01649,pro,W07,2025-03-31,True,True,True,True,0.9253,product_recommendation,38.6,29.94
C01649,pro,W07,2025-02-19,True,True,False,True,0.8702,cart_recovery,6.0,0.0
C01650,free,W07,2025-02-17,True,True,True,False,0.7003,cross_sell_upsell,24.4,-17.41
C01650,free,W07,2025-04-24,True,True,False,True,0.6922,product_recommendation,10.4,0.0
C01650,free,W07,2025-04-13,True,True,True,True,0.9343,cross_sell_upsell,26.0,45.72
C01651,basic,W02,2025-01-18,True,True,False,True,0.6534,search_relevance,11.2,0.0
C01651,basic,W02,2025-01-19,False,False,False,,,,,0.0
C01651,basic,W02,2025-03-04,False,False,False,,,,,0.0
C01652,basic,W09,2025-03-31,True,True,True,True,0.7705,cross_sell_upsell,58.7,108.56
C01652,basic,W09,2025-05-05,False,False,False,,,,,0.0
C01652,basic,W09,2025-04-30,True,True,True,True,0.7557,product_recommendation,46.9,93.2
C01653,free,W08,2025-04-13,True,True,False,True,0.8943,product_recommendation,15.0,0.0
C01653,free,W08,2025-03-21,True,True,True,True,0.8014,cross_sell_upsell,10.2,65.4
C01653,free,W08,2025-02-27,False,False,False,,,,,0.0
C01654,free,W01,2025-02-14,False,False,False,,,,,0.0
C01654,free,W01,2025-03-07,True,True,False,True,0.8301,product_recommendation,11.1,0.0
C01654,free,W01,2025-02-11,True,True,True,False,0.5122,product_recommendation,17.3,-22.46
C01654,free,W01,2025-03-15,False,False,False,,,,,0.0
C01655,basic,W02,2025-02-10,False,False,False,,,,,0.0
C01655,basic,W02,2025-03-10,True,True,False,True,0.7948,product_recommendation,26.9,0.0
C01655,basic,W02,2025-02-02,False,False,False,,,,,0.0
C01656,free,W11,2025-05-29,False,False,False,,,,,0.0
C01656,free,W11,2025-04-13,True,True,True,True,0.9423,cross_sell_upsell,29.1,57.02
C01656,free,W11,2025-05-27,True,True,True,True,0.8389,cart_recovery,11.7,36.28
C01657,pro,W02,2025-01-24,True,True,True,False,0.5474,search_relevance,14.8,-23.98
C01657,pro,W02,2025-03-27,True,True,True,True,0.839,cross_sell_upsell,8.1,46.01
C01657,pro,W02,2025-03-29,True,True,False,True,0.9849,cart_recovery,18.9,0.0
C01658,free,W08,2025-05-09,True,True,False,True,0.8241,cart_recovery,37.0,0.0
C01658,free,W08,2025-02-25,True,True,False,True,0.5892,cart_recovery,14.8,0.0
C01658,free,W08,2025-03-03,True,True,True,True,0.6438,product_recommendation,43.4,124.02
C01658,free,W08,2025-03-09,False,False,False,,,,,0.0
C01658,free,W08,2025-03-19,True,True,True,True,0.9502,product_recommendation,33.1,85.52
C01659,pro,W11,2025-05-19,True,True,True,True,0.7972,product_recommendation,57.0,101.4
C01659,pro,W11,2025-04-12,True,True,False,True,0.841,product_recommendation,36.2,0.0
C01659,pro,W11,2025-03-23,False,False,False,,,,,0.0
C01660,free,W03,2025-01-16,False,False,False,,,,,0.0
C01660,free,W03,2025-02-23,True,True,True,True,0.8766,cart_recovery,8.7,145.3
C01660,free,W03,2025-04-08,False,False,False,,,,,0.0
C01661,free,W07,2025-04-15,True,True,True,False,0.6872,search_relevance,15.6,-18.32
C01661,free,W07,2025-03-16,False,False,False,,,,,0.0
C01661,free,W07,2025-03-30,True,True,True,True,0.7457,product_recommendation,10.7,49.59
C01662,pro,W10,2025-04-15,True,False,False,False,0.3,product_recommendation,,0.0
C01662,pro,W10,2025-04-24,True,True,True,True,0.9361,product_recommendation,34.2,26.2
C01662,pro,W10,2025-04-18,True,True,True,True,0.8448,cross_sell_upsell,79.8,94.53
C01662,pro,W10,2025-04-19,True,False,False,False,0.3832,cross_sell_upsell,,0.0
C01663,pro,W06,2025-04-20,False,False,False,,,,,0.0
C01663,pro,W06,2025-03-13,True,True,False,True,0.773,cart_recovery,15.8,0.0
C01663,pro,W06,2025-03-31,True,False,False,False,0.4171,cart_recovery,,0.0
C01664,free,W02,2025-01-18,False,False,False,,,,,0.0
C01664,free,W02,2025-02-21,False,False,False,,,,,0.0
C01664,free,W02,2025-02-13,False,False,False,,,,,0.0
C01665,pro,W09,2025-03-16,False,False,False,,,,,0.0
