user_id,signup_date,device,channel,stage,timestamp,reached
U02509,2025-01-10,desktop,email,landing_page,2025-01-10 00:00:00,True
U02509,2025-01-10,desktop,email,signup,2025-01-10 00:02:17,True
U02509,2025-01-10,desktop,email,product_view,2025-01-10 00:03:22,True
U02509,2025-01-10,desktop,email,add_to_cart,2025-01-10 00:03:38,True
U02509,2025-01-10,desktop,email,purchase,2025-01-10 00:04:07,True
U02510,2025-02-27,desktop,paid_search,landing_page,2025-02-27 00:00:00,True
U02510,2025-02-27,desktop,paid_search,signup,2025-02-27 00:00:26,True
U02510,2025-02-27,desktop,paid_search,product_view,2025-02-27 00:01:06,True
U02510,2025-02-27,desktop,paid_search,add_to_cart,2025-02-27 00:04:18,True
U02510,2025-02-27,desktop,paid_search,purchase,2025-02-27 00:07:04,True
U02511,2025-01-21,desktop,organic,landing_page,2025-01-21 00:00:00,True
U02511,2025-01-21,desktop,organic,signup,2025-01-21 00:00:20,False
U02512,2025-01-28,desktop,social,landing_page,2025-01-28 00:00:00,True
U02512,2025-01-28,desktop,social,signup,2025-01-28 00:01:34,False
U02513,2025-02-03,mobile,paid_search,landing_page,2025-02-03 00:00:00,True
U02513,2025-02-03,mobile,paid_search,signup,2025-02-03 00:05:12,False
U02514,2025-01-08,tablet,organic,landing_page,2025-01-08 00:00:00,True
U02514,2025-01-08,tablet,organic,signup,2025-01-08 00:00:50,False
U02515,2025-06-26,tablet,organic,landing_page,2025-06-26 00:00:00,True
U02515,2025-06-26,tablet,organic,signup,2025-06-26 00:01:06,True
U02515,2025-06-26,tablet,organic,product_view,2025-06-26 00:01:11,True
U02515,2025-06-26,tablet,organic,add_to_cart,2025-06-26 00:03:28,False
U02516,2025-03-20,mobile,paid_search,landing_page,2025-03-20 00:00:00,True
U02516,2025-03-20,mobile,paid_search,signup,2025-03-20 00:00:49,False
U02517,2025-05-25,desktop,organic,landing_page,2025-05-25 00:00:00,True
U02517,2025-05-25,desktop,organic,signup,2025-05-25 00:02:58,False
U02518,2025-03-28,desktop,organic,landing_page,2025-03-28 00:00:00,True
U02518,2025-03-28,desktop,organic,signup,2025-03-28 00:01:23,True
U02518,2025-03-28,desktop,organic,product_view,2025-03-28 00:02:13,True
U02518,2025-03-28,desktop,organic,add_to_cart,2025-03-28 00:03:59,True
U02518,2025-03-28,desktop,organic,purchase,2025-03-28 00:04:53,True
U02519,2025-03-29,desktop,organic,landing_page,2025-03-29 00:00:00,True
U02519,2025-03-29,desktop,organic,signup,2025-03-29 00:00:33,True
U02519,2025-03-29,desktop,organic,product_view,2025-03-29 00:01:12,True
U02519,2025-03-29,desktop,organic,add_to_cart,2025-03-29 00:01:30,False
U02520,2025-06-22,mobile,social,landing_page,2025-06-22 00:00:00,True
U02520,2025-06-22,mobile,social,signup,2025-06-22 00:01:41,False
U02521,2025-03-10,mobile,paid_search,landing_page,2025-03-10 00:00:00,True
U02521,2025-03-10,mobile,paid_search,signup,2025-03-10 00:01:35,True
U02521,2025-03-10,mobile,paid_search,product_view,2025-03-10 00:03:40,True
U02521,2025-03-10,mobile,paid_search,add_to_cart,2025-03-10 00:05:54,False
U02522,2025-06-09,desktop,organic,landing_page,2025-06-09 00:00:00,True
U02522,2025-06-09,desktop,organic,signup,2025-06-09 00:03:48,True
U02522,2025-06-09,desktop,organic,product_view,2025-06-09 00:12:49,False
U02523,2025-06-21,desktop,referral,landing_page,2025-06-21 00:00:00,True
U02523,2025-06-21,desktop,referral,signup,2025-06-21 00:04:12,False
U02524,2025-03-28,desktop,email,landing_page,2025-03-28 00:00:00,True
U02524,2025-03-28,desktop,email,signup,2025-03-28 00:06:49,True
U02524,2025-03-28,desktop,email,product_view,2025-03-28 00:08:52,False
U02525,2025-04-11,desktop,organic,landing_page,2025-04-11 00:00:00,True
U02525,2025-04-11,desktop,organic,signup,2025-04-11 00:00:24,False
U02526,2025-01-08,mobile,organic,landing_page,2025-01-08 00:00:00,True
U02526,2025-01-08,mobile,organic,signup,2025-01-08 00:03:32,False
U02527,2025-03-18,desktop,referral,landing_page,2025-03-18 00:00:00,True
U02527,2025-03-18,desktop,referral,signup,2025-03-18 00:02:27,False
U02528,2025-03-28,mobile,paid_search,landing_page,2025-03-28 00:00:00,True
U02528,2025-03-28,mobile,paid_search,signup,2025-03-28 00:04:46,True
U02528,2025-03-28,mobile,paid_search,product_view,2025-03-28 00:05:17,True
U02528,2025-03-28,mobile,paid_search,add_to_cart,2025-03-28 00:06:16,True
U02528,2025-03-28,mobile,paid_search,purchase,2025-03-28 00:06:40,False
U02529,2025-02-12,mobile,paid_search,landing_page,2025-02-12 00:00:00,True
U02529,2025-02-12,mobile,paid_search,signup,2025-02-12 00:02:46,False
U02530,2025-05-09,mobile,paid_search,landing_page,2025-05-09 00:00:00,True
U02530,2025-05-09,mobile,paid_search,signup,2025-05-09 00:00:08,False
U02531,2025-04-19,desktop,email,landing_page,2025-04-19 00:00:00,True
U02531,2025-04-19,desktop,email,signup,2025-04-19 00:02:08,True
U02531,2025-04-19,desktop,email,product_view,2025-04-19 00:02:10,True
U02531,2025-04-19,desktop,email,add_to_cart,2025-04-19 00:08:09,True
U02531,2025-04-19,desktop,email,purchase,2025-04-19 00:08:20,False
U02532,2025-06-28,desktop,organic,landing_page,2025-06-28 00:00:00,True
U02532,2025-06-28,desktop,organic,signup,2025-06-28 00:00:23,False
U02533,2025-06-01,mobile,email,landing_page,2025-06-01 00:00:00,True
U02533,2025-06-01,mobile,email,signup,2025-06-01 00:07:32,True
U02533,2025-06-01,mobile,email,product_view,2025-06-01 00:08:01,False
U02534,2025-06-01,desktop,social,landing_page,2025-06-01 00:00:00,True
U02534,2025-06-01,desktop,social,signup,2025-06-01 00:01:07,False
U02535,2025-01-17,desktop,paid_search,landing_page,2025-01-17 00:00:00,True
U02535,2025-01-17,desktop,paid_search,signup,2025-01-17 00:03:17,True
U02535,2025-01-17,desktop,paid_search,product_view,2025-01-17 00:06:23,True
U02535,2025-01-17,desktop,paid_search,add_to_cart,2025-01-17 00:06:35,True
U02535,2025-01-17,desktop,paid_search,purchase,2025-01-17 00:09:57,True
U02536,2025-05-13,mobile,email,landing_page,2025-05-13 00:00:00,True
U02536,2025-05-13,mobile,email,signup,2025-05-13 00:01:51,True
U02536,2025-05-13,mobile,email,product_view,2025-05-13 00:04:33,False
U02537,2025-05-28,mobile,organic,landing_page,2025-05-28 00:00:00,True
U02537,2025-05-28,mobile,organic,signup,2025-05-28 00:02:00,True
U02537,2025-05-28,mobile,organic,product_view,2025-05-28 00:07:53,True
U02537,2025-05-28,mobile,organic,add_to_cart,2025-05-28 00:09:09,False
U02538,2025-01-21,mobile,social,landing_page,2025-01-21 00:00:00,True
U02538,2025-01-21,mobile,social,signup,2025-01-21 00:01:37,True
U02538,2025-01-21,mobile,social,product_view,2025-01-21 00:06:04,True
U02538,2025-01-21,mobile,social,add_to_cart,2025-01-21 00:06:46,False
U02539,2025-02-27,desktop,paid_search,landing_page,2025-02-27 00:00:00,True
U02539,2025-02-27,desktop,paid_search,signup,2025-02-27 00:00:08,False
U02540,2025-06-08,mobile,paid_search,landing_page,2025-06-08 00:00:00,True
U02540,2025-06-08,mobile,paid_search,signup,2025-06-08 00:01:07,False
U02541,2025-04-20,desktop,organic,landing_page,2025-04-20 00:00:00,True
U02541,2025-04-20,desktop,organic,signup,2025-04-20 00:07:48,False
U02542,2025-05-19,desktop,paid_search,landing_page,2025-05-19 00:00:00,True
U02542,2025-05-19,desktop,paid_search,signup,2025-05-19 00:00:55,False
U02543,2025-06-29,mobile,organic,landing_page,2025-06-29 00:00:00,True
U02543,2025-06-29,mobile,organic,signup,2025-06-29 00:02:34,True
U02543,2025-06-29,mobile,organic,product_view,2025-06-29 00:04:08,True
U02543,2025-06-29,mobile,organic,add_to_cart,2025-06-29 00:06:04,True
U02543,2025-06-29,mobile,organic,purchase,2025-06-29 00:07:23,True
U02544,2025-05-23,mobile,organic,landing_page,2025-05-23 00:00:00,True
U02544,2025-05-23,mobile,organic,signup,2025-05-23 00:02:02,False
U02545,2025-05-15,tablet,organic,landing_page,2025-05-15 00:00:00,True
U02545,2025-05-15,tablet,organic,signup,2025-05-15 00:03:31,True
U02545,2025-05-15,tablet,organic,product_view,2025-05-15 00:04:11,False
U02546,2025-01-28,mobile,social,landing_page,2025-01-28 00:00:00,True
U02546,2025-01-28,mobile,social,signup,2025-01-28 00:03:44,True
U02546,2025-01-28,mobile,social,product_view,2025-01-28 00:04:26,True
U02546,2025-01-28,mobile,social,add_to_cart,2025-01-28 00:05:32,False
U02547,2025-02-20,tablet,organic,landing_page,2025-02-20 00:00:00,True
U02547,2025-02-20,tablet,organic,signup,2025-02-20 00:03:34,True
U02547,2025-02-20,tablet,organic,product_view,2025-02-20 00:03:35,False
U02548,2025-01-05,tablet,social,landing_page,2025-01-05 00:00:00,True
U02548,2025-01-05,tablet,social,signup,2025-01-05 00:09:58,True
U02548,2025-01-05,tablet,social,product_view,2025-01-05 00:10:54,False
U02549,2025-01-05,mobile,organic,landing_page,2025-01-05 00:00:00,True
U02549,2025-01-05,mobile,organic,signup,2025-01-05 00:01:36,True
U02549,2025-01-05,mobile,organic,product_view,2025-01-05 00:03:50,False
U02550,2025-04-04,mobile,organic,landing_page,2025-04-04 00:00:00,True
U02550,2025-04-04,mobile,organic,signup,2025-04-04 00:13:51,False
U02551,2025-04-06,mobile,paid_search,landing_page,2025-04-06 00:00:00,True
U02551,2025-04-06,mobile,paid_search,signup,2025-04-06 00:00:23,False
U02552,2025-01-08,tablet,organic,landing_page,2025-01-08 00:00:00,True
U02552,2025-01-08,tablet,organic,signup,2025-01-08 00:02:57,False
U02553,2025-03-05,mobile,social,landing_page,2025-03-05 00:00:00,True
U02553,2025-03-05,mobile,social,signup,2025-03-05 00:00:44,True
U02553,2025-03-05,mobile,social,product_view,2025-03-05 00:01:16,False
U02554,2025-05-18,desktop,paid_search,landing_page,2025-05-18 00:00:00,True
U02554,2025-05-18,desktop,paid_search,signup,2025-05-18 00:03:39,False
U02555,2025-02-07,mobile,referral,landing_page,2025-02-07 00:00:00,True
U02555,2025-02-07,mobile,referral,signup,2025-02-07 00:02:23,False
U02556,2025-04-21,desktop,referral,landing_page,2025-04-21 00:00:00,True
U02556,2025-04-21,desktop,referral,signup,2025-04-21 00:02:55,False
U02557,2025-04-22,desktop,paid_search,landing_page,2025-04-22 00:00:00,True
U02557,2025-04-22,desktop,paid_search,signup,2025-04-22 00:01:25,False
U02558,2025-03-22,desktop,email,landing_page,2025-03-22 00:00:00,True
U02558,2025-03-22,desktop,email,signup,2025-03-22 00:01:31,True
U02558,2025-03-22,desktop,email,product_view,2025-03-22 00:01:45,True
U02558,2025-03-22,desktop,email,add_to_cart,2025-03-22 00:01:49,False
U02559,2025-05-16,mobile,organic,landing_page,2025-05-16 00:00:00,True
U02559,2025-05-16,mobile,organic,signup,2025-05-16 00:02:13,True
U02559,2025-05-16,mobile,organic,product_view,2025-05-16 00:03:27,True
U02559,2025-05-16,mobile,organic,add_to_cart,2025-05-16 00:04:40,False
U02560,2025-04-14,tablet,paid_search,landing_page,2025-04-14 00:00:00,True
U02560,2025-04-14,tablet,paid_search,signup,2025-04-14 00:00:13,False
U02561,2025-06-02,desktop,social,landing_page,2025-06-02 00:00:00,True
U02561,2025-06-02,desktop,social,signup,2025-06-02 00:03:14,False
U02562,2025-03-14,desktop,organic,landing_page,2025-03-14 00:00:00,True
U02562,2025-03-14,desktop,organic,signup,2025-03-14 00:03:19,True
U02562,2025-03-14,desktop,organic,product_view,2025-03-14 00:03:47,True
U02562,2025-03-14,desktop,organic,add_to_cart,2025-03-14 00:06:34,True
U02562,2025-03-14,desktop,organic,purchase,2025-03-14 00:06:34,True
U02563,2025-06-27,desktop,organic,landing_page,2025-06-27 00:00:00,True
U02563,2025-06-27,desktop,organic,signup,2025-06-27 00:00:41,True
U02563,2025-06-27,desktop,organic,product_view,2025-06-27 00:01:19,True
U02563,2025-06-27,desktop,organic,add_to_cart,2025-06-27 00:01:51,False
U02564,2025-02-18,mobile,organic,landing_page,2025-02-18 00:00:00,True
U02564,2025-02-18,mobile,organic,signup,2025-02-18 00:04:32,False
U02565,2025-02-05,desktop,paid_search,landing_page,2025-02-05 00:00:00,True
U02565,2025-02-05,desktop,paid_search,signup,2025-02-05 00:01:59,True
U02565,2025-02-05,desktop,paid_search,product_view,2025-02-05 00:02:00,False
U02566,2025-05-06,desktop,paid_search,landing_page,2025-05-06 00:00:00,True
U02566,2025-05-06,desktop,paid_search,signup,2025-05-06 00:01:18,False
U02567,2025-03-09,desktop,paid_search,landing_page,2025-03-09 00:00:00,True
U02567,2025-03-09,desktop,paid_search,signup,2025-03-09 00:01:05,False
U02568,2025-03-19,mobile,paid_search,landing_page,2025-03-19 00:00:00,True
U02568,2025-03-19,mobile,paid_search,signup,2025-03-19 00:02:48,False
U02569,2025-04-15,desktop,paid_search,landing_page,2025-04-15 00:00:00,True
U02569,2025-04-15,desktop,paid_search,signup,2025-04-15 00:00:55,False
U02570,2025-06-18,mobile,email,landing_page,2025-06-18 00:00:00,True
U02570,2025-06-18,mobile,email,signup,2025-06-18 00:02:15,False
U02571,2025-05-02,desktop,organic,landing_page,2025-05-02 00:00:00,True
U02571,2025-05-02,desktop,organic,signup,2025-05-02 00:02:28,False
U02572,2025-04-29,mobile,email,landing_page,2025-04-29 00:00:00,True
U02572,2025-04-29,mobile,email,signup,2025-04-29 00:00:38,False
U02573,2025-04-24,desktop,social,landing_page,2025-04-24 00:00:00,True
U02573,2025-04-24,desktop,social,signup,2025-04-24 00:06:32,False
U02574,2025-01-10,mobile,social,landing_page,2025-01-10 00:00:00,True
U02574,2025-01-10,mobile,social,signup,2025-01-10 00:05:14,True
U02574,2025-01-10,mobile,social,product_view,2025-01-10 00:09:15,False
U02575,2025-05-29,desktop,social,landing_page,2025-05-29 00:00:00,True
U02575,2025-05-29,desktop,social,signup,2025-05-29 00:01:35,False
U02576,2025-06-13,mobile,paid_search,landing_page,2025-06-13 00:00:00,True
U02576,2025-06-13,mobile,paid_search,signup,2025-06-13 00:02:56,True
U02576,2025-06-13,mobile,paid_search,product_view,2025-06-13 00:03:46,True
U02576,2025-06-13,mobile,paid_search,add_to_cart,2025-06-13 00:04:19,False
U02577,2025-05-20,tablet,organic,landing_page,2025-05-20 00:00:00,True
U02577,2025-05-20,tablet,organic,signup,2025-05-20 00:03:08,True
U02577,2025-05-20,tablet,organic,product_view,2025-05-20 00:06:14,True
U02577,2025-05-20,tablet,organic,add_to_cart,2025-05-20 00:08:30,False
U02578,2025-04-01,tablet,paid_search,landing_page,2025-04-01 00:00:00,True
U02578,2025-04-01,tablet,paid_search,signup,2025-04-01 00:00:20,False
U02579,2025-01-02,mobile,referral,landing_page,2025-01-02 00:00:00,True
U02579,2025-01-02,mobile,referral,signup,2025-01-02 00:08:54,False
U02580,2025-04-28,mobile,social,landing_page,2025-04-28 00:00:00,True
U02580,2025-04-28,mobile,social,signup,2025-04-28 00:05:09,False
U02581,2025-01-13,mobile,organic,landing_page,2025-01-13 00:00:00,True
U02581,2025-01-13,mobile,organic,signup,2025-01-13 00:02:30,True
U02581,2025-01-13,mobile,organic,product_view,2025-01-13 00:05:37,True
U02581,2025-01-13,mobile,organic,add_to_cart,2025-01-13 00:08:31,True
U02581,2025-01-13,mobile,organic,purchase,2025-01-13 00:15:59,False
U02582,2025-06-09,mobile,organic,landing_page,2025-06-09 00:00:00,True
U02582,2025-06-09,mobile,organic,signup,2025-06-09 00:01:33,True
U02582,2025-06-09,mobile,organic,product_view,2025-06-09 00:03:07,True
U02582,2025-06-09,mobile,organic,add_to_cart,2025-06-09 00:04:07,True
U02582,2025-06-09,mobile,organic,purchase,2025-06-09 00:08:41,False
U02583,2025-04-05,desktop,referral,landing_page,2025-04-05 00:00:00,True
U02583,2025-04-05,desktop,referral,signup,2025-04-05 00:01:45,True
U02583,2025-04-05,desktop,referral,product_view,2025-04-05 00:03:16,False
U02584,2025-05-24,mobile,organic,landing_page,2025-05-24 00:00:00,True
U02584,2025-05-24,mobile,organic,signup,2025-05-24 00:07:50,False
U02585,2025-02-01,desktop,organic,landing_page,2025-02-01 00:00:00,True
U02585,2025-02-01,desktop,organic,signup,2025-02-01 00:04:12,False
U02586,2025-02-01,desktop,paid_search,landing_page,2025-02-01 00:00:00,True
U02586,2025-02-01,desktop,paid_search,signup,2025-02-01 00:04:08,True
U02586,2025-02-01,desktop,paid_search,product_view,2025-02-01 00:05:11,True
U02586,2025-02-01,desktop,paid_search,add_to_cart,2025-02-01 00:08:32,False
U02587,2025-05-04,desktop,referral,landing_page,2025-05-04 00:00:00,True
U02587,2025-05-04,desktop,referral,signup,2025-05-04 00:01:22,True
U02587,2025-05-04,desktop,referral,product_view,2025-05-04 00:06:21,True
U02587,2025-05-04,desktop,referral,add_to_cart,2025-05-04 00:14:12,False
U02588,2025-01-11,desktop,paid_search,landing_page,2025-01-11 00:00:00,True
U02588,2025-01-11,desktop,paid_search,signup,2025-01-11 00:03:38,True
U02588,2025-01-11,desktop,paid_search,product_view,2025-01-11 00:04:14,True
U02588,2025-01-11,desktop,paid_search,add_to_cart,2025-01-11 00:08:22,False
U02589,2025-01-10,mobile,paid_search,landing_page,2025-01-10 00:00:00,True
U02589,2025-01-10,mobile,paid_search,signup,2025-01-10 00:00:24,False
U02590,2025-01-15,desktop,social,landing_page,2025-01-15 00:00:00,True
U02590,2025-01-15,desktop,social,signup,2025-01-15 00:02:03,False
U02591,2025-01-17,desktop,organic,landing_page,2025-01-17 00:00:00,True
U02591,2025-01-17,desktop,organic,signup,2025-01-17 00:00:16,False
U02592,2025-06-17,desktop,email,landing_page,2025-06-17 00:00:00,True
U02592,2025-06-17,desktop,email,signup,2025-06-17 00:05:46,False
U02593,2025-05-26,mobile,paid_search,landing_page,2025-05-26 00:00:00,True
U02593,2025-05-26,mobile,paid_search,signup,2025-05-26 00:00:50,False
U02594,2025-06-02,mobile,paid_search,landing_page,2025-06-02 00:00:00,True
U02594,2025-06-02,mobile,paid_search,signup,2025-06-02 00:02:20,True
U02594,2025-06-02,mobile,paid_search,product_view,2025-06-02 00:02:53,True
U02594,2025-06-02,mobile,paid_search,add_to_cart,2025-06-02 00:06:15,True
U02594,2025-06-02,mobile,paid_search,purchase,2025-06-02 00:07:00,True
U02595,2025-02-28,desktop,email,landing_page,2025-02-28 00:00:00,True
U02595,2025-02-28,desktop,email,signup,2025-02-28 00:04:42,True
U02595,2025-02-28,desktop,email,product_view,2025-02-28 00:04:55,True
U02595,2025-02-28,desktop,email,add_to_cart,2025-02-28 00:13:08,True
U02595,2025-02-28,desktop,email,purchase,2025-02-28 00:13:50,True
U02596,2025-03-19,desktop,referral,landing_page,2025-03-19 00:00:00,True
U02596,2025-03-19,desktop,referral,signup,2025-03-19 00:00:20,True
U02596,2025-03-19,desktop,referral,product_view,2025-03-19 00:01:02,False
U02597,2025-05-04,desktop,paid_search,landing_page,2025-05-04 00:00:00,True
U02597,2025-05-04,desktop,paid_search,signup,2025-05-04 00:01:18,False
U02598,2025-04-24,tablet,organic,landing_page,2025-04-24 00:00:00,True
U02598,2025-04-24,tablet,organic,signup,2025-04-24 00:03:16,True
U02598,2025-04-24,tablet,organic,product_view,2025-04-24 00:09:51,False
U02599,2025-01-22,mobile,email,landing_page,2025-01-22 00:00:00,True
U02599,2025-01-22,mobile,email,signup,2025-01-22 00:01:38,True
U02599,2025-01-22,mobile,email,product_view,2025-01-22 00:02:54,True
U02599,2025-01-22,mobile,email,add_to_cart,2025-01-22 00:04:17,True
U02599,2025-01-22,mobile,email,purchase,2025-01-22 00:07:56,True
U02600,2025-06-07,mobile,paid_search,landing_page,2025-06-07 00:00:00,True
U02600,2025-06-07,mobile,paid_search,signup,2025-06-07 00:04:19,True
U02600,2025-06-07,mobile,paid_search,product_view,2025-06-07 00:05:12,True
U02600,2025-06-07,mobile,paid_search,add_to_cart,2025-06-07 00:08:48,True
U02600,2025-06-07,mobile,paid_search,purchase,2025-06-07 00:08:54,True
U02601,2025-06-21,desktop,referral,landing_page,2025-06-21 00:00:00,True
U02601,2025-06-21,desktop,referral,signup,2025-06-21 00:07:11,True
U02601,2025-06-21,desktop,referral,product_view,2025-06-21 00:10:45,True
U02601,2025-06-21,desktop,referral,add_to_cart,2025-06-21 00:14:42,False
U02602,2025-02-01,mobile,referral,landing_page,2025-02-01 00:00:00,True
U02602,2025-02-01,mobile,referral,signup,2025-02-01 00:02:54,False
U02603,2025-06-28,mobile,organic,landing_page,2025-06-28 00:00:00,True
U02603,2025-06-28,mobile,organic,signup,2025-06-28 00:00:58,False
U02604,2025-06-23,desktop,referral,landing_page,2025-06-23 00:00:00,True
U02604,2025-06-23,desktop,referral,signup,2025-06-23 00:01:37,True
U02604,2025-06-23,desktop,referral,product_view,2025-06-23 00:03:27,True
U02604,2025-06-23,desktop,referral,add_to_cart,2025-06-23 00:05:10,False
U02605,2025-04-23,desktop,paid_search,landing_page,2025-04-23 00:00:00,True
U02605,2025-04-23,desktop,paid_search,signup,2025-04-23 00:04:54,False
U02606,2025-04-30,desktop,social,landing_page,2025-04-30 00:00:00,True
U02606,2025-04-30,desktop,social,signup,2025-04-30 00:00:48,False
U02607,2025-05-29,mobile,organic,landing_page,2025-05-29 00:00:00,True
U02607,2025-05-29,mobile,organic,signup,2025-05-29 00:00:07,False
U02608,2025-05-02,mobile,email,landing_page,2025-05-02 00:00:00,True
U02608,2025-05-02,mobile,email,signup,2025-05-02 00:01:33,False
U02609,2025-02-01,mobile,social,landing_page,2025-02-01 00:00:00,True
U02609,2025-02-01,mobile,social,signup,2025-02-01 00:00:17,False
U02610,2025-04-29,mobile,social,landing_page,2025-04-29 00:00:00,True
U02610,2025-04-29,mobile,social,signup,2025-04-29 00:05:19,False
U02611,2025-02-08,desktop,referral,landing_page,2025-02-08 00:00:00,True
U02611,2025-02-08,desktop,referral,signup,2025-02-08 00:00:38,True
U02611,2025-02-08,desktop,referral,product_view,2025-02-08 00:02:55,True
U02611,2025-02-08,desktop,referral,add_to_cart,2025-02-08 00:07:13,True
U02611,2025-02-08,desktop,referral,purchase,2025-02-08 00:07:18,True
U02612,2025-01-12,mobile,paid_search,landing_page,2025-01-12 00:00:00,True
U02612,2025-01-12,mobile,paid_search,signup,2025-01-12 00:00:12,False
U02613,2025-06-24,mobile,paid_search,landing_page,2025-06-24 00:00:00,True
U02613,2025-06-24,mobile,paid_search,signup,2025-06-24 00:07:15,False
U02614,2025-01-18,desktop,email,landing_page,2025-01-18 00:00:00,True
U02614,2025-01-18,desktop,email,signup,2025-01-18 00:02:32,False
U02615,2025-05-29,tablet,social,landing_page,2025-05-29 00:00:00,True
U02615,2025-05-29,tablet,social,signup,2025-05-29 00:00:48,False
U02616,2025-05-21,desktop,referral,landing_page,2025-05-21 00:00:00,True
U02616,2025-05-21,desktop,referral,signup,2025-05-21 00:06:24,False
U02617,2025-05-29,desktop,referral,landing_page,2025-05-29 00:00:00,True
U02617,2025-05-29,desktop,referral,signup,2025-05-29 00:01:57,True
U02617,2025-05-29,desktop,referral,product_view,2025-05-29 00:03:07,True
U02617,2025-05-29,desktop,referral,add_to_cart,2025-05-29 00:04:26,False
U02618,2025-05-06,mobile,paid_search,landing_page,2025-05-06 00:00:00,True
U02618,2025-05-06,mobile,paid_search,signup,2025-05-06 00:01:02,False
U02619,2025-05-16,mobile,paid_search,landing_page,2025-05-16 00:00:00,True
U02619,2025-05-16,mobile,paid_search,signup,2025-05-16 00:03:07,False
U02620,2025-02-15,mobile,organic,landing_page,2025-02-15 00:00:00,True
U02620,2025-02-15,mobile,organic,signup,2025-02-15 00:00:59,True
U02620,2025-02-15,mobile,organic,product_view,2025-02-15 00:01:29,False
U02621,2025-04-14,desktop,social,landing_page,2025-04-14 00:00:00,True
U02621,2025-04-14,desktop,social,signup,2025-04-14 00:00:46,False
U02622,2025-05-15,mobile,paid_search,landing_page,2025-05-15 00:00:00,True
U02622,2025-05-15,mobile,paid_search,signup,2025-05-15 00:05:22,False
U02623,2025-05-31,mobile,email,landing_page,2025-05-31 00:00:00,True
U02623,2025-05-31,mobile,email,signup,2025-05-31 00:03:31,False
U02624,2025-03-27,mobile,organic,landing_page,2025-03-27 00:00:00,True
U02624,2025-03-27,mobile,organic,signup,2025-03-27 00:01:08,True
U02624,2025-03-27,mobile,organic,product_view,2025-03-27 00:01:37,True
U02624,2025-03-27,mobile,organic,add_to_cart,2025-03-27 00:08:18,False
U02625,2025-05-30,tablet,organic,landing_page,2025-05-30 00:00:00,True
U02625,2025-05-30,tablet,organic,signup,2025-05-30 00:01:07,True
U02625,2025-05-30,tablet,organic,product_view,2025-05-30 00:02:06,False
U02626,2025-03-30,mobile,organic,landing_page,2025-03-30 00:00:00,True
U02626,2025-03-30,mobile,organic,signup,2025-03-30 00:02:50,False
U02627,2025-01-22,desktop,organic,landing_page,2025-01-22 00:00:00,True
U02627,2025-01-22,desktop,organic,signup,2025-01-22 00:00:43,True
U02627,2025-01-22,desktop,organic,product_view,2025-01-22 00:08:30,True
U02627,2025-01-22,desktop,organic,add_to_cart,2025-01-22 00:08:56,True
U02627,2025-01-22,desktop,organic,purchase,2025-01-22 00:09:40,True
U02628,2025-04-02,mobile,social,landing_page,2025-04-02 00:00:00,True
U02628,2025-04-02,mobile,social,signup,2025-04-02 00:07:34,True
U02628,2025-04-02,mobile,social,product_view,2025-04-02 00:11:57,False
U02629,2025-01-29,desktop,organic,landing_page,2025-01-29 00:00:00,True
U02629,2025-01-29,desktop,organic,signup,2025-01-29 00:03:21,True
U02629,2025-01-29,desktop,organic,product_view,2025-01-29 00:05:47,False
U02630,2025-01-13,desktop,organic,landing_page,2025-01-13 00:00:00,True
U02630,2025-01-13,desktop,organic,signup,2025-01-13 00:06:53,True
U02630,2025-01-13,desktop,organic,product_view,2025-01-13 00:06:58,True
U02630,2025-01-13,desktop,organic,add_to_cart,2025-01-13 00:09:57,True
U02630,2025-01-13,desktop,organic,purchase,2025-01-13 00:11:30,True
U02631,2025-01-02,desktop,organic,landing_page,2025-01-02 00:00:00,True
U02631,2025-01-02,desktop,organic,signup,2025-01-02 00:02:55,True
U02631,2025-01-02,desktop,organic,product_view,2025-01-02 00:03:41,True
U02631,2025-01-02,desktop,organic,add_to_cart,2025-01-02 00:04:43,False
U02632,2025-01-29,tablet,email,landing_page,2025-01-29 00:00:00,True
U02632,2025-01-29,tablet,email,signup,2025-01-29 00:05:29,False
U02633,2025-06-29,desktop,email,landing_page,2025-06-29 00:00:00,True
U02633,2025-06-29,desktop,email,signup,2025-06-29 00:01:00,True
U02633,2025-06-29,desktop,email,product_view,2025-06-29 00:02:40,False
U02634,2025-01-27,mobile,organic,landing_page,2025-01-27 00:00:00,True
U02634,2025-01-27,mobile,organic,signup,2025-01-27 00:01:34,False
U02635,2025-02-19,desktop,social,landing_page,2025-02-19 00:00:00,True
U02635,2025-02-19,desktop,social,signup,2025-02-19 00:00:28,True
U02635,2025-02-19,desktop,social,product_view,2025-02-19 00:03:10,False
U02636,2025-04-05,mobile,paid_search,landing_page,2025-04-05 00:00:00,True
U02636,2025-04-05,mobile,paid_search,signup,2025-04-05 00:01:41,False
U02637,2025-05-31,mobile,organic,landing_page,2025-05-31 00:00:00,True
U02637,2025-05-31,mobile,organic,signup,2025-05-31 00:02:10,True
U02637,2025-05-31,mobile,organic,product_view,2025-05-31 00:02:58,True
U02637,2025-05-31,mobile,organic,add_to_cart,2025-05-31 00:04:02,True
U02637,2025-05-31,mobile,organic,purchase,2025-05-31 00:04:17,False
U02638,2025-03-29,mobile,social,landing_page,2025-03-29 00:00:00,True
U02638,2025-03-29,mobile,social,signup,2025-03-29 00:02:44,False
